STATION,NAME,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USC00406371,"MURFREESBORO 5 N, TN US",1947-12,896,,,-8.9,,,48.3,21.7,705.8,80.2,,5.6,13,-1.8
USC00406371,"MURFREESBORO 5 N, TN US",1948-01,0,,,-21.1,,,35.6,17.8,1283.1,117,,-0.3,5.4,-6
USC00406371,"MURFREESBORO 5 N, TN US",1948-02,1.1,,1,-15.6,,112,112.3,23.9,1622.7,268.6,112,6.7,11.9,1.5
USC00406371,"MURFREESBORO 5 N, TN US",1948-03,15.8,,0,-6.7,,0,29.2,27.8,1824.3,147.5,0,12.3,19,5.6
USC00406371,"MURFREESBORO 5 N, TN US",1948-04,60.3,,,0,,,18.5,30,1889,56.3,,17.7,25.2,10.1
USC00406371,"MURFREESBORO 5 N, TN US",1948-05,111.3,,,5,,,17.8,30.6,1910.6,73.1,,19.3,27.1,11.5
USC00406371,"MURFREESBORO 5 N, TN US",1948-06,306,,,8.3,,,20.6,35,1910.6,58.4,,24.8,32.5,17.2
USC00406371,"MURFREESBORO 5 N, TN US",1948-07,552.6,,,11.1,,,55.9,37.8,0,128.2,,26.3,33.1,19.4
USC00406371,"MURFREESBORO 5 N, TN US",1948-08,747.3,0,0,10,0,0,31.2,37.8,0,46.5,0,24.6,32,17.2
USC00406371,"MURFREESBORO 5 N, TN US",1948-09,860.1,0,0,5.6,0,0,29.2,34.4,12.9,73,0,21.8,29.4,14.3
USC00406371,"MURFREESBORO 5 N, TN US",1948-10,863.5,0,0,-3.9,0,0,29,27.8,138.3,56.1,0,14.3,22.9,5.6
USC00406371,"MURFREESBORO 5 N, TN US",1948-11,866.8,0,0,-6.7,0,0,43.2,25.6,349.1,220,0,11.4,17.3,5.5
USC00406371,"MURFREESBORO 5 N, TN US",1948-12,867.9,0,0,-9.4,0,0,44.5,21.1,693.7,152.7,0,7.3,12.1,2.4
USC00406371,"MURFREESBORO 5 N, TN US",1949-01,0,1,1,-11.1,25,46,34.8,25.6,1011.4,173.3,46,8.1,13,3.2
USC00406371,"MURFREESBORO 5 N, TN US",1949-02,0.6,0,0,-10.6,0,0,31.2,23.3,1300.2,77.4,0,7.4,13.5,1.3
USC00406371,"MURFREESBORO 5 N, TN US",1949-03,,0,0,-6.7,0,0,35.3,26.1,,120.5,0,9.6,15.5,3.7
USC00406371,"MURFREESBORO 5 N, TN US",1949-04,,0,0,0,0,0,23.6,26.7,,103,0,13.7,19.9,7.6
USC00406371,"MURFREESBORO 5 N, TN US",1949-05,,0,0,8.3,0,0,13,31.7,,77.6,0,20.5,27,14
USC00406371,"MURFREESBORO 5 N, TN US",1949-06,,0,0,14.4,0,0,68.6,33.3,,198.5,0,24.3,29.8,18.8
USC00406371,"MURFREESBORO 5 N, TN US",1949-07,,0,0,19.4,0,0,29,35,0,126.1,0,26.6,31.9,21.3
USC00406371,"MURFREESBORO 5 N, TN US",1949-08,,0,0,14.4,0,0,33.5,33.9,0,80.1,0,24.7,30.5,18.9
USC00406371,"MURFREESBORO 5 N, TN US",1949-09,,0,0,1.1,0,0,10.2,32.2,20.7,22.7,0,20.3,27.6,12.9
USC00406371,"MURFREESBORO 5 N, TN US",1949-10,,0,0,2.8,0,0,30.2,31.1,78,141.1,0,18.3,23.6,13
USC00406371,"MURFREESBORO 5 N, TN US",1949-11,,0,0,-5.6,0,0,10.4,25,342.4,27.8,0,9.5,16.8,2.3
USC00406371,"MURFREESBORO 5 N, TN US",1949-12,,0,0,-9.4,0,0,20.8,20.6,685.2,94.1,0,7.3,13.4,1.2
USC00406371,"MURFREESBORO 5 N, TN US",1950-01,5,0,0,-4.4,0,0,50,25,912.4,348.8,0,11.2,16.4,5.9
USC00406371,"MURFREESBORO 5 N, TN US",1950-02,5,0,0,-5,0,0,57.4,21.7,1195,205.2,0,8.2,14.5,2
USC00406371,"MURFREESBORO 5 N, TN US",1950-03,7.8,0,0,-6.1,0,0,24.9,25.6,1471.8,121.5,0,9.5,16.1,2.9
USC00406371,"MURFREESBORO 5 N, TN US",1950-04,22,0,0,-4.4,0,0,9.7,27.8,1636.2,31.6,0,13.3,20.3,6.3
USC00406371,"MURFREESBORO 5 N, TN US",1950-05,126.2,0,0,12.2,0,0,23.1,31.1,1636.5,92.5,0,21.7,27.6,15.8
USC00406371,"MURFREESBORO 5 N, TN US",1950-06,290.6,0,0,8.3,0,0,31,33.9,1637.3,106.5,0,23.8,29.8,17.8
USC00406371,"MURFREESBORO 5 N, TN US",1950-07,466.6,0,0,12.2,0,0,35.6,32.2,0,120,0,24,29.6,18.5
USC00406371,"MURFREESBORO 5 N, TN US",1950-08,613.4,0,0,10,0,0,6.4,32.2,0,42.3,0,23.1,29.1,17.1
USC00406371,"MURFREESBORO 5 N, TN US",1950-09,697.5,0,0,5,0,0,73.9,31.1,6.7,114.3,0,20.9,26.5,15.3
USC00406371,"MURFREESBORO 5 N, TN US",1950-10,730.2,0,0,3.3,0,0,11.2,31.7,43.5,16.6,0,18.2,25.7,10.7
USC00406371,"MURFREESBORO 5 N, TN US",1950-11,732.4,4,1,-19.4,127,127,63.5,28.3,389.6,177.8,127,6.9,13,0.7
USC00406371,"MURFREESBORO 5 N, TN US",1950-12,732.4,0,1,-11.7,0,38,9.1,20.6,881.6,34.8,38,2.5,7.6,-2.7
USC00406371,"MURFREESBORO 5 N, TN US",1951-01,0,0,0,-9.4,0,13,47,20,1261.7,178.1,18,6.1,11.4,0.8
USC00406371,"MURFREESBORO 5 N, TN US",1951-02,0,5,1,-21.7,178,97,95.5,22.8,1581.5,191.5,100,6.9,13,0.8
USC00406371,"MURFREESBORO 5 N, TN US",1951-03,3.1,2,0,-4.4,127,8,21.8,26.1,1819.8,115.3,8,10.8,16.2,5.3
USC00406371,"MURFREESBORO 5 N, TN US",1951-04,26.4,0,0,0,0,0,57.2,30,1978.1,157.5,0,13.8,19.9,7.7
USC00406371,"MURFREESBORO 5 N, TN US",1951-05,95.2,0,0,3.3,0,0,10.7,33.3,2009.5,22.7,0,19.5,27.8,11.3
USC00406371,"MURFREESBORO 5 N, TN US",1951-06,279.2,0,0,12.2,0,0,27.9,36.1,2009.5,154.3,0,24.5,30.7,18.2
USC00406371,"MURFREESBORO 5 N, TN US",1951-07,521.8,0,0,13.3,0,0,35.6,35.6,0,115.3,0,26.2,32.3,20
USC00406371,"MURFREESBORO 5 N, TN US",1951-08,781,0,0,12.8,0,0,18,38.9,0,55.6,0,26.7,33.9,19.5
USC00406371,"MURFREESBORO 5 N, TN US",1951-09,901.2,0,0,3.9,0,0,23.9,38.9,7.5,90.9,0,22.1,29.3,14.9
USC00406371,"MURFREESBORO 5 N, TN US",1951-10,938.7,0,0,0,0,0,35.6,33.3,89.9,54.8,0,16.9,24.6,9.1
USC00406371,"MURFREESBORO 5 N, TN US",1951-11,938.7,0,0,-10,0,0,57.2,23.9,435.7,204.1,0,6.8,12.9,0.7
USC00406371,"MURFREESBORO 5 N, TN US",1951-12,940.4,0,0,-12.8,0,0,105.7,23.3,773.2,259.9,0,7.5,13.2,1.8
USC00406371,"MURFREESBORO 5 N, TN US",1952-01,4.7,0,0,-10,0,0,42.7,25,1081.7,146.4,0,8.5,13.6,3.5
USC00406371,"MURFREESBORO 5 N, TN US",1952-02,4.7,0,0,-3.9,0,0,16.5,22.2,1374.9,75.9,0,8.2,13.8,2.6
USC00406371,"MURFREESBORO 5 N, TN US",1952-03,6.4,0,0,-4.4,0,0,56.1,26.1,1635.7,173.4,0,10,16.4,3.6
USC00406371,"MURFREESBORO 5 N, TN US",1952-04,17.5,0,0,-1.7,0,0,38.6,28.9,1746,69.9,0,15,22.2,7.8
USC00406371,"MURFREESBORO 5 N, TN US",1952-05,112.6,0,0,4.4,0,0,36.3,32.8,1767.7,108.4,0,20.7,27.9,13.5
USC00406371,"MURFREESBORO 5 N, TN US",1952-06,408.4,0,0,12.8,0,0,5.3,39.4,1767.7,13,0,28.2,35.4,21
USC00406371,"MURFREESBORO 5 N, TN US",1952-07,699.6,0,0,12.8,0,0,24.1,42.2,0,58.7,0,27.7,35.8,19.7
USC00406371,"MURFREESBORO 5 N, TN US",1952-08,949.5,0,0,14.4,0,0,54.1,37.2,0,186.8,0,26.4,32.9,19.9
USC00406371,"MURFREESBORO 5 N, TN US",1952-09,1035,0,0,5.6,0,0,22.6,33.3,9.1,58.4,0,20.9,28.5,13.3
USC00406371,"MURFREESBORO 5 N, TN US",1952-10,1041.9,0,0,-5,0,0,11.2,31.1,205.4,22.8,0,12.2,20.9,3.5
USC00406371,"MURFREESBORO 5 N, TN US",1952-11,1041.9,0,0,-7.2,0,5,26.7,26.1,481.4,66.2,5,9.1,15.8,2.5
USC00406371,"MURFREESBORO 5 N, TN US",1952-12,1041.9,0,0,-8.3,0,0,20.6,21.7,864.3,63.6,0,6,11.1,0.9
USC00406371,"MURFREESBORO 5 N, TN US",1953-01,0,0,0,-5,0,0,42.2,20,1175.2,167.3,0,8.3,13.6,3
USC00406371,"MURFREESBORO 5 N, TN US",1953-02,0,0,0,-4.4,0,0,39.9,19.4,1466.9,148.2,0,7.5,13.6,1.5
USC00406371,"MURFREESBORO 5 N, TN US",1953-03,0,0,0,-1.7,0,0,45.5,23.9,1660.1,129.9,0,12.1,18.6,5.6
USC00406371,"MURFREESBORO 5 N, TN US",1953-04,16.5,0,0,-1.1,0,0,59.7,28.9,1796.7,153.8,0,14.3,21.2,7.5
USC00406371,"MURFREESBORO 5 N, TN US",1953-05,135.8,0,0,7.2,0,0,55.9,33.9,1807.5,168.5,0,21.8,28.1,15.6
USC00406371,"MURFREESBORO 5 N, TN US",1953-06,390.1,0,0,12.2,0,0,31,38.3,1807.5,54.9,0,26.8,33.8,19.8
USC00406371,"MURFREESBORO 5 N, TN US",1953-07,629.9,0,0,12.8,0,0,52.1,37.8,0,191.1,0,26.1,32.4,19.8
USC00406371,"MURFREESBORO 5 N, TN US",1953-08,853.8,0,0,11.1,0,0,36.8,38.9,0,73.6,0,25.6,33.7,17.4
USC00406371,"MURFREESBORO 5 N, TN US",1953-09,979,0,0,5,0,0,18.5,38.9,5.3,37.5,0,22.3,31.5,13.2
USC00406371,"MURFREESBORO 5 N, TN US",1953-10,1011,0,0,-2.2,0,0,5.3,34.4,64.7,9.2,0,17.3,27.2,7.4
USC00406371,"MURFREESBORO 5 N, TN US",1953-11,1011.3,0,0,-8.3,0,0,5.6,27.2,344.1,15.3,0,9,17.8,0.3
USC00406371,"MURFREESBORO 5 N, TN US",1953-12,1011.3,0,0,-13.9,0,0,20.8,22.8,766.8,88.4,0,4.7,10.6,-1.2
USC00406371,"MURFREESBORO 5 N, TN US",1954-01,0,0,0,-11.7,0,8,97,18.3,1164.6,301.5,8,5.5,11,0
USC00406371,"MURFREESBORO 5 N, TN US",1954-02,0.6,0,0,-6.7,0,0,51.8,23.9,1407.3,86.8,0,9.7,16.9,2.5
USC00406371,"MURFREESBORO 5 N, TN US",1954-03,1.7,0,0,-6.1,0,0,56.6,25,1674.9,114.4,0,9.7,16.2,3.2
USC00406371,"MURFREESBORO 5 N, TN US",1954-04,51.1,0,,-1.1,0,,66.8,30,1717.7,198.2,,18.6,25.8,11.3
USC00406371,"MURFREESBORO 5 N, TN US",1954-05,101.9,0,0,2.2,0,0,48.8,32.8,1800.2,124,0,17.3,23.9,10.7
USC00406371,"MURFREESBORO 5 N, TN US",1954-06,314,0,0,7.2,0,0,25.7,39.4,1805.2,59.8,0,25.2,32.9,17.6
USC00406371,"MURFREESBORO 5 N, TN US",1954-07,645.2,0,0,16.7,0,0,7.9,41.7,0,23.8,0,29,37.1,21
USC00406371,"MURFREESBORO 5 N, TN US",1954-08,953.3,0,0,15,0,0,31.8,42.8,0,70.7,0,28.3,35.9,20.7
USC00406371,"MURFREESBORO 5 N, TN US",1954-09,1162.7,0,0,7.2,0,0,79,41.7,3.4,110.8,0,25.2,34.1,16.3
USC00406371,"MURFREESBORO 5 N, TN US",1954-10,1231.2,0,0,-2.2,0,0,66.8,35,122.8,105.9,0,16.7,23.2,10.2
USC00406371,"MURFREESBORO 5 N, TN US",1954-11,1231.2,0,0,-7.8,0,0,9.1,25,394.5,43.7,0,9.3,15.6,2.9
USC00406371,"MURFREESBORO 5 N, TN US",1954-12,1231.2,0,0,-6.1,0,13,86.4,20,812.1,204.6,21,4.9,9.6,0.1
USC00406371,"MURFREESBORO 5 N, TN US",1955-01,0,3,1,-13.3,127,127,19.8,20,1229.1,51.2,127,4.4,9.4,-0.5
USC00406371,"MURFREESBORO 5 N, TN US",1955-02,0.9,3,1,-13.3,51,51,62.2,22.8,1555.9,199.8,51,6.7,12,1.4
USC00406371,"MURFREESBORO 5 N, TN US",1955-03,9.2,0,0,-8.9,0,0,63.5,24.4,1765.6,233,0,11.7,18,5.4
USC00406371,"MURFREESBORO 5 N, TN US",1955-04,39.3,0,0,2.2,0,0,37.8,31.7,1811.4,126.2,0,17.8,24.4,11.2
USC00406371,"MURFREESBORO 5 N, TN US",1955-05,147.9,0,0,6.1,0,0,52.8,32.2,1816.1,170.9,0,21.7,28.2,15.2
USC00406371,"MURFREESBORO 5 N, TN US",1955-06,252.9,0,0,10,0,0,27.7,33.3,1818.9,92.4,0,21.7,28.7,14.8
USC00406371,"MURFREESBORO 5 N, TN US",1955-07,530.2,0,0,15.6,0,0,18,36.7,0,46.2,0,27.3,33.4,21.2
USC00406371,"MURFREESBORO 5 N, TN US",1955-08,793.6,0,0,16.1,0,0,31,35.6,0,88.2,0,26.8,33.4,20.3
USC00406371,"MURFREESBORO 5 N, TN US",1955-09,967.4,0,0,12.2,0,0,49.8,36.7,0,110.1,0,24.1,31.9,16.4
USC00406371,"MURFREESBORO 5 N, TN US",1955-10,998,0,0,-1.1,0,0,27.4,30,116.4,47.2,0,15.6,23,8.1
USC00406371,"MURFREESBORO 5 N, TN US",1955-11,1003.4,0,0,-9.4,0,0,38.1,25.6,405.1,107.3,0,8.9,15.3,2.5
USC00406371,"MURFREESBORO 5 N, TN US",1955-12,1003.4,0,0,-11.1,0,0,46.2,21.7,821.8,67.3,0,4.9,10.3,-0.5
USC00406371,"MURFREESBORO 5 N, TN US",1956-01,0,2,,-8.9,102,,58.2,20,1302.2,120,,2.8,8.1,-2.4
USC00406371,"MURFREESBORO 5 N, TN US",1956-02,0,0,0,-3.3,0,0,77.2,21.1,1556.5,273.7,0,9.6,14.9,4.3
USC00406371,"MURFREESBORO 5 N, TN US",1956-03,8.1,0,0,-4.4,0,0,35.3,26.1,1800.2,127.5,0,10.7,17.4,4.1
USC00406371,"MURFREESBORO 5 N, TN US",1956-04,28.7,0,0,0,0,0,41.7,28.9,1923.8,105.9,0,14.9,21.4,8.4
USC00406371,"MURFREESBORO 5 N, TN US",1956-05,130.9,0,0,7.2,0,0,39.6,32.2,1930,126.5,0,21.4,27.8,15.1
USC00406371,"MURFREESBORO 5 N, TN US",1956-06,314,0,0,6.1,0,0,8.6,34.4,1938.7,26.2,0,24.1,30.9,17.4
USC00406371,"MURFREESBORO 5 N, TN US",1956-07,571,0,0,14.4,0,0,21.6,37.8,0,97.7,0,26.6,33.1,20.1
USC00406371,"MURFREESBORO 5 N, TN US",1956-08,814.7,0,0,10,0,0,46.2,37.8,0,121.4,0,26.2,33.2,19.2
USC00406371,"MURFREESBORO 5 N, TN US",1956-09,911.8,0,0,5.6,0,0,21.1,35,8.1,33,0,21.3,29.1,13.5
USC00406371,"MURFREESBORO 5 N, TN US",1956-10,937.6,0,0,2.8,0,0,17.5,30.6,47.2,63.2,0,17.9,25.1,10.7
USC00406371,"MURFREESBORO 5 N, TN US",1956-11,937.6,0,0,-7.2,0,0,15.2,27.2,314.9,36.8,0,9.4,16.2,2.6
USC00406371,"MURFREESBORO 5 N, TN US",1956-12,938.7,0,0,-3.9,0,0,90.2,23.3,548.7,209.7,0,10.8,16.1,5.5
USC00406371,"MURFREESBORO 5 N, TN US",1957-01,0,0,0,-13.3,0,0,34.3,20.6,968.9,181.6,0,4.8,9.8,-0.2
USC00406371,"MURFREESBORO 5 N, TN US",1957-02,0,0,0,-4.4,0,0,35.6,21.1,1208.2,176.8,0,9.8,14.9,4.6
USC00406371,"MURFREESBORO 5 N, TN US",1957-03,0,1,0,-2.8,25,0,15,22.8,1472.8,77.1,0,9.8,15.6,3.9
USC00406371,"MURFREESBORO 5 N, TN US",1957-04,66.9,0,0,-1.1,0,0,31.8,31.7,1557,87.5,0,17.8,24.3,11.2
USC00406371,"MURFREESBORO 5 N, TN US",1957-05,179.7,0,0,1.7,0,0,40.6,32.2,1582,103.1,0,21.2,28.1,14.3
USC00406371,"MURFREESBORO 5 N, TN US",1957-06,387.3,0,0,12.8,0,0,40.6,35.6,1582,98.2,0,25.3,31.1,19.4
USC00406371,"MURFREESBORO 5 N, TN US",1957-07,639.6,0,0,13.9,0,0,4.1,36.7,0,16.6,0,26.5,33.3,19.7
USC00406371,"MURFREESBORO 5 N, TN US",1957-08,872.2,0,0,12.2,0,0,35.6,38.3,0,71,0,25.8,34,17.7
USC00406371,"MURFREESBORO 5 N, TN US",1957-09,1008.3,0,0,9.4,0,0,39.1,36.7,3.6,145.2,0,22.8,28.3,17.2
USC00406371,"MURFREESBORO 5 N, TN US",1957-10,1018.9,0,0,-3.9,0,0,25.9,27.8,146.4,84.1,0,14.1,19.8,8.3
USC00406371,"MURFREESBORO 5 N, TN US",1957-11,1022,1,0,-6.1,25,13,49.8,24.4,387.8,179,13,10.4,16,4.8
USC00406371,"MURFREESBORO 5 N, TN US",1957-12,1022,0,0,-12.2,0,0,36.8,20,701.3,97.4,0,7.9,13.3,2.6
USC00406371,"MURFREESBORO 5 N, TN US",1958-01,0,0,0,-10,0,0,19.6,15,1189.4,57.7,0,2.6,7.4,-2.2
USC00406371,"MURFREESBORO 5 N, TN US",1958-02,0,3,,-18.9,76,,30.5,21.1,1688.5,65.5,,0.5,6.6,-5.6
USC00406371,"MURFREESBORO 5 N, TN US",1958-03,0,0,0,-4.4,0,0,21.3,17.8,2018.2,83.5,0,7.7,12.5,2.9
USC00406371,"MURFREESBORO 5 N, TN US",1958-04,11.9,0,0,-1.1,0,0,38.4,30,2103.2,171.3,0,15.7,22.2,9.2
USC00406371,"MURFREESBORO 5 N, TN US",1958-05,97.3,0,0,4.4,0,0,20.1,32.2,2129.4,107.4,0,20.2,26.9,13.6
USC00406371,"MURFREESBORO 5 N, TN US",1958-06,276.5,0,0,11.1,0,0,46,35.6,2129.4,92.6,0,24.3,31.3,17.3
USC00406371,"MURFREESBORO 5 N, TN US",1958-07,526.9,0,0,16.7,0,0,34.3,34.4,0,153.5,0,26.4,31.9,20.9
USC00406371,"MURFREESBORO 5 N, TN US",1958-08,735.9,0,0,11.1,0,0,13.2,34.4,0,57.2,0,25.1,31.6,18.6
USC00406371,"MURFREESBORO 5 N, TN US",1958-09,863.9,0,0,8.3,0,0,63.8,34.4,3.9,112.4,0,22.6,29.5,15.7
USC00406371,"MURFREESBORO 5 N, TN US",1958-10,877.5,0,0,-0.6,0,0,9.7,29.4,103.8,23.4,0,15.6,23.2,7.9
USC00406371,"MURFREESBORO 5 N, TN US",1958-11,887,0,0,-7.2,0,0,30.5,27.2,325.5,123,0,11.3,17.9,4.6
USC00406371,"MURFREESBORO 5 N, TN US",1958-12,887,0,0,-12.2,0,0,16.5,17.8,793.1,24.4,0,3.3,9.5,-3
USC00406371,"MURFREESBORO 5 N, TN US",1959-01,0,0,0,-16.7,0,0,19.1,22.2,1243,85.7,0,3.8,10,-2.4
USC00406371,"MURFREESBORO 5 N, TN US",1959-02,1.1,0,0,-10,0,3,33,23.3,1559.5,92.1,3,7.1,13,1.2
USC00406371,"MURFREESBORO 5 N, TN US",1959-03,2.2,0,0,-4.4,0,0,36.3,25.6,1827.1,131,0,9.7,16.5,2.9
USC00406371,"MURFREESBORO 5 N, TN US",1959-04,20.3,0,0,-1.1,0,0,34,28.9,1928.4,103.2,0,15.6,22.1,9.1
USC00406371,"MURFREESBORO 5 N, TN US",1959-05,149,0,0,3.9,0,0,25.1,33.9,1945,105.9,0,21.9,28.5,15.4
USC00406371,"MURFREESBORO 5 N, TN US",1959-06,304.2,0,0,10,0,0,41.1,35.6,1945,82.5,0,23.5,30.1,16.9
USC00406371,"MURFREESBORO 5 N, TN US",1959-07,537,0,0,15,0,0,50.5,35.6,0,182.3,0,25.8,32.1,19.6
USC00406371,"MURFREESBORO 5 N, TN US",1959-08,784.9,0,0,16.7,0,0,36.1,35,0,104.2,0,26.3,32.3,20.4
USC00406371,"MURFREESBORO 5 N, TN US",1959-09,924.1,0,0,10.6,0,0,11.9,33.9,0,21.4,0,23.1,29.8,16.4
USC00406371,"MURFREESBORO 5 N, TN US",1959-10,976.3,0,0,0.6,0,0,22.4,32.8,76.6,89.2,0,17.6,24,11.1
USC00406371,"MURFREESBORO 5 N, TN US",1959-11,980.4,0,0,-9.4,0,0,50.8,27.2,368.3,122.5,0,8.8,15.4,2.1
USC00406371,"MURFREESBORO 5 N, TN US",1959-12,980.4,0,0,-5.6,0,0,36.6,19.4,716.6,132.8,0,7.1,12,2.2
USC00406371,"MURFREESBORO 5 N, TN US",1960-01,0.5,3,0,-9.4,203,0,20.3,23.3,1098.8,71.2,0,5.2,9.2,1.2
USC00406371,"MURFREESBORO 5 N, TN US",1960-02,0.5,5,,-13.3,203,,22.9,20.6,1525.8,130.5,,3.6,8.7,-1.5
USC00406371,"MURFREESBORO 5 N, TN US",1960-03,2.4,,,-13.9,,,50.3,26.1,1991,150.3,,3.4,8.5,-1.7
USC00406371,"MURFREESBORO 5 N, TN US",1960-04,38.6,0,0,-2.2,0,0,16,31.7,2073.1,38.9,0,16.8,24.3,9.3
USC00406371,"MURFREESBORO 5 N, TN US",1960-05,114.8,0,0,1.7,0,0,27.9,32.8,2123.1,57.4,0,19.1,26.6,11.7
USC00406371,"MURFREESBORO 5 N, TN US",1960-06,281.5,0,0,11.1,0,0,79.8,33.9,2123.1,154.9,0,24.1,30.6,17.6
USC00406371,"MURFREESBORO 5 N, TN US",1960-07,504,0,0,14.4,0,0,13.2,35,0,36.7,0,25.8,32.3,19.2
USC00406371,"MURFREESBORO 5 N, TN US",1960-08,748.9,0,0,17.8,0,0,17.8,36.1,0,59.9,0,26.2,32.3,20.2
USC00406371,"MURFREESBORO 5 N, TN US",1960-09,890.4,0,0,8.9,0,0,75.2,37.8,0.3,129.8,0,23,29.6,16.4
USC00406371,"MURFREESBORO 5 N, TN US",1960-10,925.2,0,0,-0.6,0,0,38.1,30,75,93.6,0,17.1,23.5,10.6
USC00406371,"MURFREESBORO 5 N, TN US",1960-11,925.2,0,0,-6.1,0,0,20.6,23.9,326.6,58.4,0,9.9,17.1,2.8
USC00406371,"MURFREESBORO 5 N, TN US",1960-12,925.2,0,0,-13.3,0,0,20.3,18.3,808.3,72.1,0,2.8,8.6,-3
USC00406371,"MURFREESBORO 5 N, TN US",1961-01,0,2,,-16.1,25,,31.8,17.2,1305.9,73.8,,1.8,7.6,-4
USC00406371,"MURFREESBORO 5 N, TN US",1961-02,0,0,0,-9.4,0,0,24.1,23.9,1554.9,121.4,0,9.1,15.4,2.8
USC00406371,"MURFREESBORO 5 N, TN US",1961-03,2.5,0,0,-1.7,0,0,70.9,23.3,1736.9,161.5,0,12.4,17.9,6.8
USC00406371,"MURFREESBORO 5 N, TN US",1961-04,21.6,0,0,-1.1,0,0,25.4,28.9,1897.3,86.9,0,13.6,20.2,7.1
USC00406371,"MURFREESBORO 5 N, TN US",1961-05,58.5,0,0,2.2,0,0,22.9,30,1939.8,113.2,0,18.1,25.3,11.1
USC00406371,"MURFREESBORO 5 N, TN US",1961-06,180.3,0,0,12.2,0,0,35.1,32.8,1940.9,114.7,0,22.4,28.5,16.3
USC00406371,"MURFREESBORO 5 N, TN US",1961-07,387.9,0,0,10.6,0,0,31.2,33.3,0,118.1,0,25,31,19.1
USC00406371,"MURFREESBORO 5 N, TN US",1961-08,577.5,0,0,13.9,0,0,36.3,35,0,59.3,0,24.4,30.9,17.9
USC00406371,"MURFREESBORO 5 N, TN US",1961-09,723.5,0,0,3.9,0,0,29.2,34.4,14.4,32.5,0,22.9,30.3,15.5
USC00406371,"MURFREESBORO 5 N, TN US",1961-10,744.6,0,0,-5,0,0,9.7,31.7,105.8,14.5,0,16.1,24.6,7.5
USC00406371,"MURFREESBORO 5 N, TN US",1961-11,752.7,0,0,-7.2,0,0,30.5,29.4,324,95.6,0,11,16.8,5.2
USC00406371,"MURFREESBORO 5 N, TN US",1961-12,752.7,0,0,-11.7,0,0,48.5,23.3,701.1,187.1,0,6.2,11.2,1.2
USC00406371,"MURFREESBORO 5 N, TN US",1962-01,0,4,1,-20,51,38,41.4,22.2,1158.3,191.1,46,3,8.5,-2.4
USC00406371,"MURFREESBORO 5 N, TN US",1962-02,0,0,0,-11.1,0,0,60.7,28.3,1401.8,228.2,0,9.4,17.1,1.7
USC00406371,"MURFREESBORO 5 N, TN US",1962-03,0,0,0,-3.9,0,3,26.4,23.3,1718.7,131.2,3,8.1,13.6,2.7
USC00406371,"MURFREESBORO 5 N, TN US",1962-04,16.4,0,0,-1.7,0,0,64,30.6,1872.5,156.2,0,13.8,20.6,6.9
USC00406371,"MURFREESBORO 5 N, TN US",1962-05,181.9,0,0,7.2,0,0,24.9,35.6,1875.3,28.2,0,23.6,31.5,15.7
USC00406371,"MURFREESBORO 5 N, TN US",1962-06,347.7,0,0,11.1,0,0,48.3,34.4,1875.6,189.9,0,23.9,30.3,17.4
USC00406371,"MURFREESBORO 5 N, TN US",1962-07,576.8,0,0,12.2,0,0,38.4,37.2,0,123.5,0,25.7,32.5,18.9
USC00406371,"MURFREESBORO 5 N, TN US",1962-08,818.3,0,0,13.3,0,0,11.7,37.2,0,34,0,26.1,33.7,18.5
USC00406371,"MURFREESBORO 5 N, TN US",1962-09,931.4,0,0,5,0,0,52.1,35.6,20.5,104.2,0,21.4,27.6,15.2
USC00406371,"MURFREESBORO 5 N, TN US",1962-10,980.1,0,0,-1.7,0,0,30.2,30.6,94.5,102.4,0,17.5,24.4,10.6
USC00406371,"MURFREESBORO 5 N, TN US",1962-11,980.1,0,0,-4.4,0,0,45.2,22.2,358.4,115,0,9.5,15.5,3.6
USC00406371,"MURFREESBORO 5 N, TN US",1962-12,980.1,3,1,-21.7,102,89,15.5,21.1,840.9,48,102,2.8,8.7,-3.1
USC00406371,"MURFREESBORO 5 N, TN US",1963-01,0,6,1,-23.3,76,64,13,18.9,1369.6,47.9,67,1.3,7.6,-5
USC00406371,"MURFREESBORO 5 N, TN US",1963-02,0,2,2,-16.1,25,38,29.7,18.9,1812.1,72.3,89,2.5,9.9,-4.8
USC00406371,"MURFREESBORO 5 N, TN US",1963-03,8.3,0,0,-1.1,0,0,68.3,29.4,1972.1,242.7,0,13.4,20.6,6.3
USC00406371,"MURFREESBORO 5 N, TN US",1963-04,44.7,0,0,2.2,0,0,25.1,31.1,2049,76.9,0,17,23.6,10.3
USC00406371,"MURFREESBORO 5 N, TN US",1963-05,123.7,0,0,0.6,0,0,31.5,31.1,2076.2,98.6,0,20,27.1,12.9
USC00406371,"MURFREESBORO 5 N, TN US",1963-06,298,0,0,14.4,0,0,32,35,2076.2,125.8,0,24.1,30.5,17.8
USC00406371,"MURFREESBORO 5 N, TN US",1963-07,501.9,0,0,11.7,0,0,31.2,32.8,0,125,0,24.9,30.8,19
USC00406371,"MURFREESBORO 5 N, TN US",1963-08,712.3,0,0,10.6,0,0,82.3,35.6,0,132.3,0,25.1,32,18.2
USC00406371,"MURFREESBORO 5 N, TN US",1963-09,812.9,0,0,5,0,0,40.6,33.9,13,80,0,21.3,28.4,14.1
