STATION,NAME,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USC00200230,"ANN ARBOR U OF MICH, MI US",1902-12,262,18,2,-16.7,76,53,8.6,6.7,1370.4,62.8,128,-4,-0.3,-7.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1903-01,0,26,2,-21.7,152,81,10.2,10,2054,32.5,186,-5.3,-1.1,-9.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1903-02,0,0,2,-23.3,0,81,16,8.9,2692.2,88.2,233,-4.5,-0.2,-8.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1903-03,0.6,,,-11.1,,,11.7,25,3084.2,45.6,,5.3,10.5,0.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1903-04,0.6,,,-7.8,,,24.9,26.1,3403.1,106.6,,7.7,13.9,1.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1903-05,20.7,,,-3.9,,,24.1,31.1,3522.8,56.6,,15.1,22.2,8
USC00200230,"ANN ARBOR U OF MICH, MI US",1903-06,41.8,,,6.1,,,36.6,30.6,3585.7,153.5,,16.9,22.6,11.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1903-07,157.9,,,7.2,,,40.4,33.3,10.3,118,,21.8,27.9,15.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1903-08,200.1,,,7.2,,,30.5,30,33.9,138.5,,18.9,24.4,13.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1903-09,235.8,,,1.7,,,17,31.7,119.2,59.1,,16.7,23.7,9.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1903-10,238.8,,,-5,,,19.3,25.6,349.3,37.4,,11,16.8,5.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1903-11,238.8,6,0,-12.2,25,23,17.8,22.8,847.3,40.2,64,1.7,6.5,-3.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1903-12,238.8,0,2,-18.9,0,157,22.9,4.4,1606.8,60.9,264,-6.2,-2,-10.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1904-01,0,30,5,-23.9,279,53,17,3.3,2393.7,64.1,281,-9.4,-5.2,-13.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1904-02,0,0,2,-24.4,0,51,22.6,7.8,3215.3,63.3,138,-10,-5.3,-14.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1904-03,0,9,3,-11.7,203,132,24.6,17.2,3774.8,121.8,290,0.3,4.7,-4.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1904-04,0,,1,-7.8,,25,16.3,25,4154.7,53.1,28,5.1,10.5,-0.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1904-05,13.7,,,0,,,14.2,31.1,4289.1,58.8,,14.4,20.4,8.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1904-06,68,,,7.2,,,10.4,32.2,4313.2,24.7,,19.3,25.6,13.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1904-07,176.5,,,7.2,,,13.7,36.1,8,48.6,,21.6,28.3,14.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1904-08,230,,,7.8,,,26.4,31.1,20.8,115.6,,19.6,26.6,12.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1904-09,254.6,,,-0.6,,,26.4,30.6,89.5,99.3,,16.9,22.9,10.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1904-10,259,,,-5,,,6.6,26.1,361.3,20.7,,9.7,15.2,4.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1904-11,259,,,-11.1,,,2,20.6,788.9,2.5,,4.1,9.1,-0.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1904-12,259,7,4,-20,127,89,7.6,11.1,1513,27.2,210,-5,-0.8,-9.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1905-01,0,0,2,-19.4,0,64,21.3,8.3,2257.9,41.7,202,-7.5,-3.1,-11.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1905-02,0,0,0,-23.3,0,0,8.1,2.2,3011.5,30.7,0,-8.6,-4.3,-12.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1905-03,0,13,0,-13.3,152,0,18.5,26.7,3471.2,41.7,0,3.5,9.2,-2.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1905-04,0,0,0,-4.4,0,5,24.9,24.4,3807.9,71.2,13,7.1,12.8,1.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1905-05,10,,,-3.3,,,36.6,27.8,3942.6,125.4,,14.3,20.3,8.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1905-06,70.8,,,5.6,,,58.4,32.2,3969.8,109.6,,19.4,25.6,13.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1905-07,182.8,,,9.4,,,25.4,33.9,4.2,121,,21.8,27.6,16
USC00200230,"ANN ARBOR U OF MICH, MI US",1905-08,290.3,,,8.3,,,39.1,33.9,7.6,103.1,,21.7,28,15.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1905-09,327.3,,,3.3,,,29.2,32.2,47.3,63.8,,18.3,24.7,11.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1905-10,330.1,,,-6.1,,,55.6,29.4,291.4,87.5,,10.6,16.2,4.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1905-11,330.1,,,-10,,,23.9,18.9,767.5,93.2,,2.5,7.3,-2.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1905-12,330.1,6,2,-11.7,76,51,20.6,11.1,1372.5,41,104,-1.2,2.3,-4.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1906-01,0,8,1,-11.7,76,51,10.9,16.7,1935.4,48.6,92,0.2,3.8,-3.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1906-02,0,5,0,-20,25,10,8.9,15,2566.9,18,10,-4.2,1.1,-9.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1906-03,0,12,4,-16.1,102,107,19.8,12.8,3208.9,75.2,284,-2.4,1.5,-6.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1906-04,0,0,0,-4.4,0,0,17,24.4,3464.2,55.6,0,9.6,16.1,3.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1906-05,26.9,,0,-1.7,,0,39.6,30,3607.8,123.8,0,14.6,20.7,8.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1906-06,98.2,,0,4.4,,0,28.4,32.8,3635,77.4,0,19.8,25.7,13.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1906-07,201.4,,0,8.9,,0,30,35,4.1,132.9,0,21.5,28.2,14.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1906-08,349.6,,0,9.4,,0,27.4,33.9,5.2,71.5,0,23.1,29.3,16.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1906-09,431.5,,0,4.4,,0,32.5,33.3,33.4,41.2,0,20.1,27.2,13.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1906-10,433.7,,0,-4.4,,0,15.2,23.9,265.1,76.9,0,10.7,14.8,6.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1906-11,433.7,,0,-7.2,,0,15.2,13.9,702.9,40.9,0,3.7,8.1,-0.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1906-12,433.7,10,2,-16.1,102,81,14.7,9.4,1350.7,40,106,-2.6,1.4,-6.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1907-01,0,16,5,-22.2,203,127,32.3,16.1,2048.5,118.9,410,-4.2,-0.1,-8.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1907-02,0,21,0,-22.8,127,15,22.9,8.9,2758.3,31.1,20,-7,-2.2,-11.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1907-03,0,6,1,-11.7,76,81,14,21.7,3228.2,57,86,3.2,8.4,-2
USC00200230,"ANN ARBOR U OF MICH, MI US",1907-04,0,1,1,-8.9,25,28,29.2,21.1,3686.5,65.5,28,3.1,8.1,-2
USC00200230,"ANN ARBOR U OF MICH, MI US",1907-05,4.8,,,-2.8,,,15,30.6,3959.6,71.8,,9.7,15.2,4.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1907-06,54.5,,,5,,,17.5,32.8,4024.7,49.4,,17.8,23.5,12.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1907-07,155.1,,,7.2,,,44.2,31.7,7,92.2,,21.4,27.1,15.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1907-08,221,,,5.6,,,5.6,31.7,25.6,27,,19.9,26.1,13.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1907-09,254.5,,,0,,,19.6,30,103.4,106.4,,16.9,21.5,12.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1907-10,254.5,,,-6.7,,,14.7,25.6,440.1,45,,7.5,12.6,2.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1907-11,254.5,5,2,-8.3,152,89,11.7,11.7,917.1,59.6,140,2.4,6.1,-1.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1907-12,254.5,17,5,-11.7,102,56,17,11.1,1539,73.8,256,-1.7,1.7,-5.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1908-01,0,14,4,-22.2,76,33,16,5.6,2189.8,26.9,108,-4.9,-1.7,-8.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1908-02,0,27,7,-21.7,305,229,29.2,7.2,2877.4,122.5,696,-6.3,-1.8,-10.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1908-03,0,5,1,-10.6,203,25,21.8,22.2,3387.4,63.4,25,1.9,6.5,-2.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1908-04,0,,,-6.1,,,14.7,25.6,3698,70.5,,8,13.8,2.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1908-05,19.3,,,-1.1,,,24.1,30,3817.3,110.2,,14.8,20.3,9.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1908-06,89.2,,,3.3,,,35.6,31.7,3854.8,92.1,,19.4,25.8,13
USC00200230,"ANN ARBOR U OF MICH, MI US",1908-07,214.6,,,7.2,,,20.1,35,3.4,32.1,,22.5,28.8,16.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1908-08,287.6,,,6.7,,,47.2,36.1,22.2,159.7,,20.1,26.4,13.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1908-09,362.3,,,2.8,,,3.8,33.3,57.2,6.8,,19.7,27,12.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1908-10,364.3,,,-2.8,,,27.9,27.8,278.4,38.8,,11.3,17.9,4.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1908-11,364.3,,,-8.3,,,11.9,18.3,714.2,24.9,,3.8,9.1,-1.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1908-12,364.3,12,2,-13.3,51,51,11.9,11.1,1351,40.6,107,-2.2,1.9,-6.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1909-01,0,13,2,-18.3,178,178,32.3,16.1,1999.2,63.6,221,-2.6,1.5,-6.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1909-02,0,16,4,-22.2,229,127,14.7,10.6,2568.1,49.2,304,-2,2.5,-6.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1909-03,0,1,1,-11.1,51,38,15.5,8.9,3135,31.1,38,0.1,4.1,-4.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1909-04,0,,,-7.8,,,35.6,23.9,3497,104.3,,6.3,12.3,0.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1909-05,5.6,,,-2.8,,,20.1,27.2,3670.2,57.2,,12.9,18.8,7.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1909-06,35.7,,,2.8,,,24.1,30.6,3702.2,107.1,,18.3,24.4,12.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1909-07,135.6,,,7.8,,,26.7,32.8,7.3,58,,21.3,27.6,15
USC00200230,"ANN ARBOR U OF MICH, MI US",1909-08,245.2,,,5.6,,,12.4,35,14.7,31.8,,21.6,28.2,15.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1909-09,268,,,2.8,,,14.2,32.8,103.1,23.3,,16.1,22.2,10.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1909-10,268,,,-5.6,,,13.2,26.7,422.2,32.4,,8,13.6,2.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1909-11,268,,,-7.8,,,53.8,21.7,772.3,110.4,,6.7,11.5,1.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1909-12,268,,3,-21.1,,140,20.1,15,1504.2,46.1,309,-5.3,-2.1,-8.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1910-01,0,,4,-18.9,,203,20.3,5.6,2219.8,63,325,-4.7,-1.4,-8.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1910-02,0,,1,-18.9,,51,9.4,7.2,2888.2,36.3,69,-5.5,-1.1,-10
USC00200230,"ANN ARBOR U OF MICH, MI US",1910-03,1.9,1,0,-9.4,25,5,10.7,28.3,3250.5,12.3,8,6.7,12.9,0.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1910-04,1.9,,,-2.8,,,18.8,26.1,3518.3,87,,9.4,15.3,3.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1910-05,4.7,,,-1.1,,,38.4,26.7,3732,92.2,,11.4,17.3,5.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1910-06,88.1,,,3.3,,,22.1,34.4,3804.7,38.5,,18.7,25,12.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1910-07,221.1,,,10,,,16.5,35.6,0,40.9,,22.6,29.4,15.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1910-08,312.2,,,7.2,,,16.5,32.8,10.8,49,,20.9,27.4,14.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1910-09,330.1,,,3.9,,,19.1,29.4,75.5,74.9,,16.8,22.6,10.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1910-10,335.6,,,-5,,,17.3,28.3,275.1,47,,12.1,17.8,6.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1910-11,335.6,6,3,-6.1,51,64,12.7,16.7,783.3,59.6,218,1.4,4.4,-1.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1910-12,335.6,31,8,-18.9,356,157,15.7,3.3,1535.2,57.7,577,-5.9,-2.1,-9.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1911-01,0,24,2,-18.3,305,51,14.2,8.9,2206.5,33.1,89,-3.3,0.4,-7.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1911-02,0,16,3,-14.4,102,102,16.8,14.4,2781.8,44.3,181,-2.2,1.6,-6
USC00200230,"ANN ARBOR U OF MICH, MI US",1911-03,0,10,3,-15.6,51,38,9.4,18.3,3331.3,34.3,150,0.6,6.1,-4.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1911-04,0,,,-11.7,,,38.9,22.8,3690.8,89.4,,6.4,11.8,0.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1911-05,81.1,,,-1.7,,,11.7,35,3769.4,26.7,,18.4,25.3,11.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1911-06,163.5,,,9.4,,,30.7,35.6,3782.8,91.4,,20.6,26.4,14.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1911-07,308,,,8.3,,,13.2,38.3,6.7,29.4,,22.8,29.6,15.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1911-08,409.3,,,7.2,,,15.7,33.3,24.4,51.7,,21,26.9,15.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1911-09,444.2,,,5,,,37.1,33.3,79,100.4,,17.7,23.5,11.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1911-10,444.2,,,-2.8,,,46.7,20.6,350.8,125.6,,9.6,13.9,5.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1911-11,444.2,7,2,-11.7,51,38,18,19.4,858.3,70.6,84,1.4,5.4,-2.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1911-12,444.2,8,3,-12.8,51,51,10.2,14.4,1388.3,43.9,128,0,3.5,-3.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1912-01,0,29,4,-24.4,152,127,19.1,3.3,2310.5,43.1,275,-11.4,-7.8,-15.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1912-02,0,26,4,-29.4,127,127,12.7,6.7,3014.5,23.6,236,-8.5,-3.9,-13.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1912-03,0,20,5,-16.7,203,127,12.7,13.3,3703.9,31.7,279,-3.9,0.5,-8.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1912-04,0,,,-5.6,,,25.4,23.3,4009.5,100.7,,8.1,14.2,2.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1912-05,21.5,,,0,,,20.3,28.9,4125.2,101.9,,15.3,21.3,9.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1912-06,64.1,,,5.6,,,11.7,32.8,4167.5,23.2,,18.3,24.7,12
USC00200230,"ANN ARBOR U OF MICH, MI US",1912-07,178.3,,,7.8,,,25.7,32.8,11.7,84.9,,21.6,27.3,15.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1912-08,245.9,,,7.2,,,26.2,31.7,42.5,91.6,,19.5,24.5,14.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1912-09,317.6,,,2.8,,,22.1,33.3,113,90.4,,18.4,24,12.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1912-10,318.7,,,-1.7,,,17.3,26.7,335.4,65.8,,11.2,17.1,5.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1912-11,318.7,,,-6.7,,,25.4,19.4,756.4,56.6,,4.3,8.5,0.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1912-12,318.7,5,0,-13.3,25,23,7.9,13.9,1347.1,25.9,51,-0.7,3.6,-5
USC00200230,"ANN ARBOR U OF MICH, MI US",1913-01,0,13,1,-13.9,51,38,25.7,11.1,1971.9,76.8,97,-1.8,2.1,-5.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1913-02,0,6,3,-19.4,127,102,10.2,15,2651.9,24.2,193,-5.9,-1.4,-10.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1913-03,0,10,4,-18.9,152,102,18.8,20,3112.2,99.8,268,1,7.2,-5.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1913-04,2.3,,,-3.9,,,15.7,26.7,3415.6,73,,8.3,14.1,2.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1913-05,12,,,-1.1,,,46,28.3,3563.7,135.7,,13.9,19.8,8
USC00200230,"ANN ARBOR U OF MICH, MI US",1913-06,109.7,,,1.7,,,2.3,36.1,3605.7,6.2,,20.2,27.5,12.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1913-07,234.3,,,8.3,,,12.7,34.4,6.2,32,,22.1,28.8,15.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1913-08,343.7,,,7.2,,,13.7,35.6,10.9,27.2,,21.7,28.4,15.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1913-09,384.8,,,1.1,,,15.7,37.2,90.5,35,,17.1,23.5,10.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1913-10,397.5,,,-1.7,,,20.1,28.3,327,98.1,,11.1,15.8,6.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1913-11,397.5,2,1,-5.6,152,152,15.2,20,700.8,46.3,160,5.9,10.1,1.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1913-12,397.5,8,1,-10,76,81,9.7,13.9,1250.6,21.4,94,0.6,4.3,-3.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1914-01,0,19,6,-17.8,203,114,13,13.9,1898.8,56.7,432,-2.6,1.5,-6.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1914-02,0,24,2,-23.9,102,53,5.3,5.6,2674.7,12.6,126,-9.4,-4.4,-14.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1914-03,0,0,0,-17.8,0,13,30.2,17.2,3243.1,48.8,26,0,4.6,-4.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1914-04,0.6,0,1,-8.9,0,69,38.4,28.9,3577.6,73.3,82,7.2,13,1.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1914-05,28.7,,,0,,,46.2,31.7,3701.9,169.7,,15.2,21.5,8.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1914-06,108.8,,,2.8,,,21.6,33.9,3732.4,84,,20,26,13.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1914-07,241.9,,,10,,,39.4,35,3.1,66.8,,22.5,28.6,16.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1914-08,341.6,,,7.2,,,32.5,34.4,12.3,101.1,,21.3,27.1,15.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1914-09,373.5,,,3.9,,,24.6,31.1,109.8,56.2,,16.1,22.2,10.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1914-10,380.8,,,-4.4,,,32.3,25.6,283.5,78.7,,13,18.4,7.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1914-11,380.8,,,-10,,,17.8,19.4,725.4,41.7,,3.6,8.6,-1.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1914-12,380.8,23,7,-20,203,107,10.7,12.2,1453.6,45.5,437,-5.2,-1.8,-8.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1915-01,0,31,2,-23.9,229,122,12.2,6.7,2213.3,27.7,224,-6.2,-2.3,-10
USC00200230,"ANN ARBOR U OF MICH, MI US",1915-02,0,12,1,-15,127,25,2.5,14.4,2770.1,6.6,25,-1.6,2.2,-5.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1915-03,0,5,1,-13.3,127,127,12.7,10,3354,20.4,127,-0.5,4,-5
USC00200230,"ANN ARBOR U OF MICH, MI US",1915-04,22.3,,,-6.1,,,8.9,30,3587,22.7,,10.7,16.5,4.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1915-05,22.3,,,1.1,,,26.4,26.7,3802.8,93.9,,11.4,17,5.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1915-06,35,,,6.1,,,31.8,28.9,3862.9,93.1,,16.8,22.5,11
USC00200230,"ANN ARBOR U OF MICH, MI US",1915-07,112.5,,,8.9,,,24.1,32.2,8.3,100.2,,20.6,25.6,15.5
