STATION,NAME,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1910-12,434.8,,,5.6,,,1,28.3,214.2,1.8,,15.4,20.8,10.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1911-01,5.1,,,5.6,,,56.9,27.8,359.1,170.2,,13.8,18.3,9.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1911-02,5.1,,,-1.7,,,25.7,23.9,550.4,71.4,,11.3,15.6,6.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1911-03,13.7,,,7.2,,,39.4,28.3,666,130.9,,14.9,18.6,11.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1911-04,15.1,,,7.2,,,3,27.2,776.9,7.1,,14.7,18.7,10.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1911-05,28.7,,,8.9,,,0.3,34.4,852.4,0.6,,16.3,21,11.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1911-06,44.5,,,10.6,,,0.8,30.6,886.9,0.8,,17.7,22.7,12.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1911-07,120.9,,,12.8,,,0,33.9,1.4,0,,20.8,26.1,15.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1911-08,213.7,,,11.1,,,,35,1.4,,,21.3,27.3,15.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1911-09,267.1,,,11.1,,,18.8,30,2.7,31.2,,20.1,25.9,14.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1911-10,310.5,,,10.6,,,,35,26.2,,,19,25.1,12.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1911-11,337.7,,,8.3,,,,30,70.9,,,17.8,23.6,11.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1911-12,343.8,,,3.3,,,19.8,29.4,245.5,32.2,,12.9,17.9,7.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1912-01,10,,,5.6,,,1.3,30.6,358,1.8,,15,20.7,9.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1912-02,13.4,,,6.1,,,0,27.8,444,0,,15.5,21.2,9.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1912-04,,,,6.7,,,12.2,24.4,,42.3,,13.6,17.6,9.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1912-05,,,,10,,,2.5,30,,3,,17.2,22,12.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1912-06,,,,11.1,,,0,28.3,,0,,18.5,23.5,13.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1912-07,,,,12.8,,,0,33.3,4.5,0,,20.6,25.9,15.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1912-08,,,,11.1,,,0,31.1,4.8,0,,20.7,26.1,15.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1912-09,,,,12.2,,,0,37.8,6.2,0,,20.4,26.1,14.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1912-10,,,,9.4,,,9.4,33.3,49.6,14.3,,18.4,23.6,13.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1912-11,,,,8.3,,,5.1,30,83.7,9,,18.4,24.6,12.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1912-12,,,,3.3,,,0,27.8,230.4,0,,13.7,19.4,8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1913-01,2.2,,,-2.2,,,23.4,28.3,454.9,51.1,,11.2,16.4,6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1913-02,2.2,,,3.9,,,121.9,24.4,628.6,232.7,,12.1,16.6,7.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1913-03,16.2,,,3.9,,,,31.7,767.2,,,14.3,19.7,8.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1913-04,28.5,,,7.2,,,,31.1,865.3,,,15.5,20.9,10.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1913-05,28.8,,,8.3,,,1.3,24.4,936,1.3,,16.1,20.7,11.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1913-06,50.1,,0,11.1,,0,9.9,32.2,966.5,14.7,0,18,22.5,13.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1913-07,145.3,,,14.4,,,0,31.7,0,0,,21.4,26.2,16.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1913-08,264.2,,,12.8,,,0,33.3,0.3,0,,22.2,27.9,16.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1913-09,407.4,,,14.4,,,0.5,42.2,0.3,0.8,,23.1,29,17.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1913-10,468.4,,,10,,,0,33.9,9.2,0,,20,25.5,14.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1913-11,488.6,,,7.2,,,38.1,33.3,80.3,76.2,,16.6,21.4,11.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1913-12,489.5,,,5.6,,,18.8,25.6,246.1,42.2,,13,17.6,8.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1914-01,12.2,,,5.6,,,59.9,30.6,350.3,287.4,,15.2,20.6,9.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1914-02,18.1,,,5,,,108.2,27.8,421.5,154.9,,15.6,20.9,10.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1914-03,,,,6.1,,,,,,,,,,10.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1914-04,,,,7.8,,,,33.3,,,,17.1,22.1,12.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1921-01,1.4,0,0,3.3,0,0,38.4,26.1,,83.6,0,12.3,17,7.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1921-02,13,0,0,3.3,0,0,15.2,33.3,,21.9,0,14.1,19.7,8.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1921-03,23.2,0,0,6.7,0,0,40.1,28.3,,69.8,0,15.2,19.8,10.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1921-04,43.5,0,0,5.6,0,0,3.8,35,,7.1,0,15,20.3,9.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1921-05,43.5,0,0,7.8,0,0,26.2,24.4,,90.8,0,14.9,18.4,11.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1921-06,70.6,0,0,12.2,0,0,0.3,29.4,,0.3,0,18.7,23.2,14.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1921-07,186.6,0,0,15,0,0,0,30,0,0,0,22.1,27.3,16.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1921-08,283.9,0,0,12.8,0,0,0,32.2,0,0,0,21.5,26.9,16
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1921-09,359,0,0,10,0,0,15.7,38.3,3.7,15.7,0,20.7,26.4,15
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1921-10,413.1,0,0,8.9,0,0,7.6,37.2,28.4,15,0,19.3,24.4,14.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1921-11,449.4,0,0,7.2,0,0,1.3,34.4,93.4,1.3,0,17.4,23,11.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1921-12,457,0,0,7.8,0,0,53.8,27.8,183.9,200.7,0,15.7,20,11.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1922-01,0,,,-0.6,,,49.8,25,384.5,117.9,,11.9,16.8,6.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1922-02,0,,,3.3,,,28.4,23.9,555.9,88.1,,12.2,16.2,8.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1922-03,1.9,,,3.9,,,29,27.2,720.2,41.7,,13.1,17.6,8.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1922-04,10.8,,,5.6,,,2.5,30,851.1,2.5,,14.3,18.9,9.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1922-05,33.4,,,6.1,,,15.2,33.3,915.5,16.5,,17,22.1,11.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1922-06,90.9,,,12.2,,,0,32.2,928.5,0,,19.8,25.4,14.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1922-07,168.7,,,13.9,,,0,28.3,0,0,,20.8,26.1,15.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1922-08,311.5,,,13.9,,,0,35,0,0,,22.9,28.6,17.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1922-09,446.3,,,13.9,,,0,38.9,0,0,,22.8,29,16.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1922-10,478.1,,,10,,,6.1,32.2,25.8,6.1,,18.5,23.9,13.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1922-11,485.1,,,6.1,,,29.2,27.8,118.9,36.7,,15.5,20.5,10.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1922-12,489,,,6.7,,,25.7,26.7,238.2,78.7,,14.6,18.6,10.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1923-01,20,,,3.9,,,18,32.2,377.2,44.7,,14.5,19.3,9.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1923-02,33.4,,,2.2,,,12.7,30.6,520.4,19,,13.7,18.8,8.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1923-03,47.1,,,5,,,7.1,29.4,604.1,8.1,,16.1,21.8,10.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1923-04,47.1,,,8.3,,,13.7,22.2,714.7,50,,14.6,18.3,11
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1923-05,75.1,,,10.6,,,0,37.2,749.8,0,,18.1,23.2,13
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1923-06,89.6,,,10.6,,,0.5,30.6,787.3,0.5,,17.6,22.2,13
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1923-07,177,,,13.3,,,0,29.4,0.6,0,,21.1,26.4,15.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1923-08,255.9,,,15,,,0,30,0.6,0,,20.9,25.8,16
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1923-09,350.4,,,12.2,,,8.4,33.3,5.3,13.9,,21.3,26.3,16.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1923-10,404.9,,,10.6,,,0.8,34.4,27.9,1.1,,19.4,24.7,14
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1923-11,450,,,10.6,,,1,28.9,48.3,1,,19.2,24.5,13.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1923-12,452.6,,,5.6,,,11.2,26.7,158.1,20.3,,14.9,19.6,10.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1924-01,0.9,0,0,2.8,0,0,5.1,26.7,270.8,9.2,0,14.7,20.6,8.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1924-02,16.2,0,0,7.8,0,0,0.8,31.7,325.3,0.8,0,17,22.7,11.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1924-03,16.2,0,0,6.1,0,0,28.2,23.9,474,86.9,0,13.5,18,9.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1924-04,25.9,0,0,8.3,0,0,14.5,31.1,560.3,36.3,0,15.8,20.1,11.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1924-05,51.6,0,0,12.2,0,0,0,33.3,590.4,0,0,18.2,22.6,13.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1924-06,113,0,0,12.8,0,0,0,30.6,597.9,0,0,20.1,25.6,14.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1924-07,188.6,0,0,13.3,0,0,0,31.1,0,0,0,20.8,26,15.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1924-08,259.6,0,0,13.3,0,0,0,30,0,0,0,20.6,25.9,15.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1924-09,349.3,0,0,11.7,0,0,0,38.9,7.2,0,0,21.1,27,15.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1924-10,362.4,0,0,7.8,0,0,6.9,31.7,61.8,16,0,17,22.2,11.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1924-11,409.9,0,0,7.2,0,0,22.4,33.9,124,29,0,17.8,23.6,12.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1924-12,413.5,0,0,2.2,0,0,12.2,26.7,290.4,28,0,13.1,17.9,8.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1925-01,1.7,0,0,5.6,0,0,4.6,25.6,419.7,5.1,0,14.2,19.3,9.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1925-02,7.8,0,0,6.1,0,0,5.3,27.8,539.7,13.5,0,14.3,18.8,9.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1925-03,20,0,0,6.1,0,0,14.2,29.4,657.5,39.5,0,14.9,19.9,10
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1925-04,31.4,0,0,6.7,0,0,27.9,31.1,753.1,48.2,0,15.5,20.2,10.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1925-05,35.8,0,0,11.1,0,0,4.1,26.7,793.7,8.2,0,17.2,21.4,12.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1925-06,91.4,0,0,11.1,0,0,,34.4,809.3,,0,19.7,24.4,14.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1925-07,216.5,0,0,13.9,0,0,0,36.1,0,0,0,22.4,27.5,17.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1925-08,301.2,0,0,14.4,0,0,0,30,0,0,0,21.1,26.3,15.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1925-09,370.8,0,0,13.3,0,0,0,33.9,0,0,0,20.6,26,15.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1925-10,396.1,0,0,10.6,0,0,7.6,32.2,24.1,18.8,0,18.4,23,13.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1925-11,405.3,0,0,8.3,0,0,14,27.2,77.1,17.3,0,16.9,21.8,11.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1925-12,419.5,0,0,8.3,0,0,35.6,27.8,121.3,62.3,0,17.4,22.4,12.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1926-01,1.2,,,6.1,,,77,25,219.1,77.8,,15.2,20.3,10.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1926-02,17,,,8.9,,,20.8,30.6,293.2,68.6,,16.3,21.1,11.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1926-03,39.2,,,10,,,3.6,31.1,348.5,5.6,,17.3,21.6,12.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1926-04,53.9,,,11.1,,,69.6,28.3,389.7,191.3,,17.4,21.3,13.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1926-05,80.8,,,10,,,3.8,31.7,410.8,4.6,,18.5,23.1,13.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1926-06,120,,,13.3,,,0,32.2,412.5,0,,19.6,24.1,15.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1926-07,205.4,,,13.3,,,0,31.7,1.4,0,,21,26.2,15.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1926-08,336.7,,,15.6,,,0,38.9,1.4,0,,22.6,27.8,17.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1926-09,389.2,,,11.7,,,0,28.3,4.4,0,,20,25.1,14.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1926-10,444.4,,,10.6,,,6.9,36.1,15,6.9,,19.8,25.4,14.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1926-11,501.2,,,11.1,,,51.6,32.2,39.5,86.4,,19.4,24.9,13.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1926-12,501.2,,,4.4,,,9.1,24.4,193.3,29.2,,13.4,17.6,9.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1927-01,1.7,,,7.2,,,17.8,25,328.8,27.6,,14,18.4,9.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1927-02,1.7,,,4.4,,,64.8,22.8,459.4,229.5,,13.7,17.1,10.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1927-03,6.7,,,6.7,,,28.7,29.4,595.2,52.6,,14.1,18.4,9.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1927-04,22.2,,,5,,,16,32.2,702.1,17.8,,15.3,19.9,10.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1927-05,50.4,,,10,,,0,36.7,749.8,0,,17.7,22.8,12.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1927-06,74,,,11.1,,,0,30.6,773.4,0,,18.3,23,13.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1927-07,196.7,,,13.3,,,0,33.3,0,0,,22.3,28.2,16.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1927-08,289,,,13.3,,,0,31.7,0,0,,21.3,26.9,15.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1927-09,346.3,,,13.9,,,0,30.6,0.9,0,,20.2,24.9,15.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1927-10,400.2,,,12.2,,,41.7,35.6,13.2,51.9,,19.7,25,14.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1927-11,443.6,,,9.4,,,7.1,32.2,43.8,15.4,,18.8,23.8,13.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1927-12,450.2,,,5.6,,,19.3,28.3,201.1,78.5,,13.5,17.5,9.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1928-01,25.3,,,4.4,,,0.5,28.9,287.5,0.5,,16.4,22,10.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1928-02,32.1,,,6.1,,,19.1,27.8,373.6,36.4,,15.6,20.7,10.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1928-03,36.6,,,8.9,,,19.3,28.3,453.9,50.5,,15.9,20.3,11.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1928-04,44.7,,,8.9,,,7.4,28.3,507.4,7.4,,16.8,22.4,11.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1928-05,62,,,12.2,,,6.4,33.9,538.8,7.5,,17.9,21.9,13.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1928-06,78.9,,,12.2,,,0.3,26.7,549.5,0.3,,18.5,22.7,14.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1928-07,151.4,,,13.3,,,0,29.4,0,0,,20.7,25.9,15.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1928-08,239.3,,,13.3,,,0,30,0,0,,21.2,26.3,16.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1928-09,339.4,,,13.3,,,0,35,0.3,0,,21.7,27.8,15.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1928-10,357.6,,,8.9,,,6.9,29.4,41.2,7.4,,17.6,22.5,12.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1928-11,376.8,,,9.4,,,33.8,29.4,90.3,42.4,,17.3,22.5,12.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1928-12,381.9,,,5.6,,,27.9,27.8,201,68.6,,14.9,20,9.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1929-01,2.5,,,5,,,11.7,27.2,371.8,30.5,,12.9,17.1,8.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1929-02,2.5,,,3.3,,,30,26.1,536.4,54.6,,12.5,16.9,8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1929-03,2.5,,,4.4,,,39.4,26.1,669.9,63.9,,14,18.9,9.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1929-04,4.4,,,5.6,,,36.3,29.4,797.9,50.5,,14.1,18.4,9.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1929-05,31.5,,,11.1,,,0,32.8,824.9,0,,18.3,23.2,13.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1929-06,101.3,,,11.7,,,3.8,36.7,836.1,3.8,,20.3,25.3,15.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1929-07,224.6,,,15.6,,,0,33.9,0,0,,22.3,27.1,17.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1929-08,410.1,,,15,,,0,35.6,0,0,,24.3,29.8,18.9
