STATION,NAME,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1965-08,988.3,0,0,17.8,0,0,6.9,38.9,0,12.4,0,27.3,34.1,20.4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1965-09,1141.1,0,0,10,0,0,30.7,34.4,2.8,53.8,0,23.3,29.5,17.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1965-10,1168.6,0,0,3.9,0,0,3.8,33.3,64.8,4.6,0,17.2,26,8.4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1965-11,1168.6,0,0,-1.1,0,0,3,26.1,201.8,3,0,13.8,21.7,5.8
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1965-12,1168.6,0,0,-3.9,0,0,7.1,20.6,534.3,18.8,0,7.6,13.9,1.3
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1966-01,0,0,0,-6.7,0,10,3.3,19.4,964.5,9.7,10,4.5,11.4,-2.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1966-02,0,0,0,-7.8,0,0,4.3,20,1308.7,5.1,0,6,13,-0.9
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1966-03,2.3,0,0,-3.9,0,0,0,27.2,1460.2,0,0,13.5,21.5,5.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1966-04,37.3,0,0,1.1,0,0,24.9,29.4,1494.7,27.4,0,18.4,25.6,11.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1966-05,201.9,0,0,10.6,0,0,1,36.1,1497.5,1,0,23.6,30.8,16.3
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1966-06,443.4,0,0,13.9,0,0,29.7,38.3,1497.5,67.8,0,26.4,33.6,19.2
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1966-07,763.8,0,0,19.4,0,0,15.7,38.9,0,29.7,0,28.7,35.4,22
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1966-08,1000.3,0,0,14.4,0,0,19.8,38.3,0,47,0,26,32.2,19.7
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1966-09,1140.4,0,0,11.1,0,0,23.1,32.8,1.1,45.5,0,23,29.7,16.3
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1966-10,1162.9,0,0,0.6,0,0,0.3,31.7,73.5,0.3,0,16.7,25.5,8
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1966-11,1162.9,0,0,-2.8,0,0,0.3,27.2,248.6,0.3,0,12.5,20.9,4.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1966-12,1162.9,0,0,-10,0,0,1,22.8,639.3,1,0,5.7,14.2,-2.7
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1967-01,0,0,0,-12.8,0,0,0,23.3,1042.4,0,0,5.3,15,-4.3
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1967-02,0,0,0,-8.3,0,0,0.5,25.6,1306.5,1,0,8.9,17.2,0.6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1967-03,5.5,0,0,-3.9,0,0,4.1,31.1,1405.4,4.4,0,15.3,24.5,6.2
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1967-04,40.3,0,0,1.7,0,0,0.8,32.2,1439.6,0.8,0,18.4,26.8,9.9
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1967-05,155.5,0,0,-0.6,0,0,1.3,35,1454.3,1.3,0,21.6,30,13.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1967-06,390,0,0,14.4,0,0,16,38.3,1454.3,35.8,0,26.1,33.5,18.8
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1967-07,699.6,0,0,19.4,0,0,12.4,36.7,0,21.3,0,28.3,34.7,21.9
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1967-08,932.9,0,0,16.1,0,0,4.6,37.2,0,13.9,0,25.9,32.3,19.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1967-09,1071.8,0,0,9.4,0,0,24.4,34.4,1.3,39.2,0,22.9,29.3,16.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1967-10,1110.8,0,0,-2.8,0,0,1.5,32.2,63.5,2.3,0,17.6,26.1,9
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1967-11,1110.8,0,0,-2.2,0,0,3.3,25,262.5,5.9,0,11.7,18.9,4.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1967-12,1110.8,4,3,-7.8,102,71,7.1,20.6,666.8,20,143,5.3,11.3,-0.7
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1968-01,0,1,1,-5.6,51,48,7.1,20.6,1055.3,11.9,53,5.8,12.2,-0.6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1968-02,0,1,1,-2.8,25,58,9.9,23.3,1290.1,28.2,58,10.2,16.9,3.6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1968-03,4.5,1,0,-2.2,25,20,11.9,27.8,1502.7,21.7,20,11.6,18,5.3
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1968-04,16.7,0,0,0.6,0,0,2.3,28.9,1576.4,2.6,0,16.3,23.9,8.7
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1968-05,153.2,0,0,8.3,0,0,0,37.2,1576.4,0,0,22.7,30.6,14.8
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1968-06,419.7,0,0,10.6,0,0,0.8,41.1,1576.4,0.8,0,27.2,35.4,19
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1968-07,662.2,0,0,17.8,0,0,41.9,37.8,0,140.6,0,26.1,32.2,20.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1968-08,859.9,0,0,15.6,0,0,17,34.4,0,43.6,0,24.7,30.7,18.8
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1968-09,983,0,0,7.2,0,0,11.7,35,0.3,13.5,0,22.4,30.7,14.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1968-10,1019.6,0,0,2.8,0,0,2.5,33.3,37.5,2.8,0,18.3,27.8,8.8
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1968-11,1019.6,2,2,-0.6,178,102,16.3,26.1,271.1,34.4,178,10.6,17.6,3.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1968-12,1019.6,0,0,-10.6,0,0,3.8,20,679.8,5.8,0,5.1,13.5,-3.2
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1969-01,0,0,0,-6.7,0,0,0.8,23.3,962.9,1.3,0,9.2,16.8,1.6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1969-02,0,0,0,-5,0,0,1,21.7,1222,2.1,0,9.1,16.9,1.2
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1969-03,0.6,0,0,-5,0,0,2.5,30.6,1491.7,4.3,0,9.6,18.1,1.2
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1969-04,37.5,0,0,2.8,0,0,0,32.2,1516.4,0,0,18.7,27.3,10.2
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1969-05,173.5,0,0,5.6,0,0,6.4,38.3,1530.3,7.2,0,22.3,31.5,13
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1969-06,447.5,0,0,14.4,0,0,0,40.6,1530.3,0,0,27.5,35.6,19.4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1969-07,790.4,0,0,18.9,0,0,14.2,39.4,0,28.9,0,29.4,36.1,22.7
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1969-08,1145.9,0,0,19.4,0,0,2.8,40.6,0,7.2,0,29.8,36.6,23
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1969-09,1347.9,0,0,12.8,0,0,5.6,36.7,0,10.9,0,25.1,32,18.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1969-10,1429.7,0,0,2.2,0,0,7.4,33.3,36.7,15,0,19.8,26.4,13.2
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1969-11,1430.9,2,2,-6.1,102,104,8.1,26.1,246.6,16,152,11.4,18.4,4.4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1969-12,1430.9,1,1,-5.6,25,25,10.7,22.8,529.7,17.5,48,9.2,16.2,2.2
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1970-01,0,0,0,-10,0,5,0.5,26.7,842.7,0.8,8,8.2,16.2,0.3
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1970-02,0,0,1,-6.1,0,43,5.1,25.6,1039.7,14.1,43,11.3,18.5,4.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1970-03,0.9,0,0,0.6,0,0,6.6,26.7,1203.1,11.9,0,13.1,20.4,5.8
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1970-04,29.9,0,0,1.1,0,0,0,30,1257,0,0,17.5,25.6,9.4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1970-05,171.9,0,0,1.7,0,0,14.7,36.7,1275.5,18,0,22.3,31.1,13.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1970-06,416.6,0,0,12.2,0,0,15,40.6,1275.5,18.5,0,26.5,34.4,18.6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1970-07,722.3,0,0,16.7,0,0,10.2,40.6,0,35.8,0,28.2,35.6,20.8
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1970-08,1004,0,0,14.4,0,0,7.6,37.2,0,10.5,0,27.4,34.8,20.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1970-09,1178.7,0,0,7.8,0,0,12.2,36.7,22.2,25.8,0,23.4,30.2,16.7
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1970-10,1187.7,0,0,-3.9,0,0,13,28.9,125.8,17.3,0,15.3,23.1,7.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1970-11,1187.7,0,0,-7.8,0,0,0,26.1,344.8,0,0,11,20.4,1.7
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1970-12,1187.7,0,0,-7.2,0,0,1.5,23.9,637.6,1.5,0,8.9,18,-0.2
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1971-01,0,3,2,-16.1,25,38,1.8,23.9,989,4.4,96,7,16.2,-2.2
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1971-02,0,0,0,-10.6,0,0,0.8,25.6,1246.9,1.1,0,9.1,17.6,0.6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1971-03,24.2,0,0,-10,0,0,0,31.1,1390,0,0,14.5,23.1,5.9
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1971-04,47.6,0,0,2.2,0,0,8.6,31.7,1454.2,10.6,0,17,25.1,8.9
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1971-05,174.3,0,0,7.8,0,0,0,34.4,1458.3,0,0,22.3,30.1,14.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1971-06,442.4,0,0,11.7,0,0,0.3,38.3,1458.3,0.3,0,27.3,35.2,19.4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1971-07,740,0,0,16.7,0,0,41.9,37.8,0,59.6,0,27.9,34.7,21.2
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1971-08,945.5,0,0,15.6,0,0,15.7,33.9,0,40.4,0,25,31.4,18.6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1971-09,1104.6,0,0,6.7,0,0,19.8,35.6,17.8,24.5,0,23,30.4,15.7
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1971-10,1126.1,0,0,1.7,0,0,13.7,28.9,82.5,27.2,0,16.9,23.8,10.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1971-11,1126.1,0,0,-0.6,0,0,3.3,25,298.7,3.6,0,11.1,18.6,3.7
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1971-12,1126.1,0,1,-5,0,25,3.8,21.7,649.1,12.8,25,7,13.6,0.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1972-01,0,0,1,-12.2,0,51,5.6,23.9,989.7,11.3,64,7.4,15.4,-0.8
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1972-02,1.9,0,0,-7.8,0,0,0,28.3,1196.5,0,0,11.3,20.8,1.8
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1972-03,9.7,0,0,-0.6,0,0,0,29.4,1270.3,0,0,16.2,25.2,7.2
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1972-04,45.1,0,0,-1.1,0,0,0,33.3,1303.3,0,0,18.4,28.2,8.6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1972-05,130,0,0,7.8,0,0,0.8,33.9,1305.2,1.1,0,21,29.5,12.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1972-06,351,0,0,11.1,0,0,11.7,38.3,1305.2,41.1,0,25.7,33,18.4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1972-07,647.4,0,0,17.8,0,0,8.4,40,0,18,0,27.9,34.7,21.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1972-08,864.9,0,0,16.7,0,0,39.4,38.3,0,66,0,25.4,31.4,19.4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1972-09,997.9,0,0,8.9,0,0,20.3,31.7,1.7,40.7,0,22.7,28.7,16.7
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1972-10,1061.1,0,0,4.4,0,0,10.9,33.3,52.2,31.7,0,18.7,26,11.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1972-11,1061.1,0,0,-4.4,0,0,4.8,23.9,323.1,8.3,0,9.3,17.2,1.4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1972-12,1061.1,0,0,-6.7,0,0,6.6,22.2,639.8,10.7,0,8.1,15.9,0.4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1973-01,0,1,1,-7.8,25,114,13,22.2,1020.6,31.3,135,6.1,12.9,-0.8
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1973-02,0,1,2,-6.7,76,76,11.2,25,1301.6,43,117,8.3,15.8,0.8
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1973-03,0,0,0,-2.2,0,0,8.9,24.4,1519.1,15.3,0,11.3,18.7,3.9
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1973-04,3.2,0,0,-4.4,0,0,0,30.6,1644.9,0,0,14.3,23.4,5.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1973-05,85.5,0,0,3.3,0,0,4.8,35,1663.3,7.4,0,20.4,28.9,11.9
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1973-06,278.7,0,0,11.1,0,0,12.7,42.2,1663.3,18,0,24.8,34.1,15.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1973-07,530.3,0,0,15,0,0,38.9,40.6,0,53.9,0,26.4,34.5,18.4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1973-08,774.3,0,0,13.3,0,0,8.4,38.3,0,18.7,0,26.2,35.4,17.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1973-09,960.8,0,0,5.6,0,0,0.3,37.8,4.2,0.3,0,24.4,34,14.9
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1973-10,984.2,0,0,-0.6,0,0,1.3,35.6,57.3,1.8,0,17.4,28.2,6.6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1973-11,987.5,0,0,-7.8,0,0,1.5,28.9,247.9,2,0,12.1,22.3,1.9
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1973-12,987.5,0,0,-12.2,0,0,0,26.7,580.3,0,0,7.6,16.9,-1.7
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1974-01,0,0,0,-10,0,0,5.1,25.6,936.7,7,0,6.8,15.2,-1.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1974-02,0,0,0,-11.7,0,0,0,25,1251.7,0,0,7.1,17.3,-3.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1974-03,10.2,0,0,-3.9,0,0,9.1,30,1355.7,9.1,0,15.3,24.5,6.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1974-04,54.6,0,0,1.1,0,0,3,36.1,1401.3,3,0,18.3,27,9.6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1974-05,240.3,0,0,5.6,0,0,1.3,38.3,1404.3,1.3,0,24.2,32.7,15.7
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1974-06,536.3,0,0,11.1,0,0,9.1,41.7,1404.3,9.1,0,28.2,37,19.4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1974-07,787.4,0,0,16.7,0,0,12.7,37.8,0,56,0,26.4,33.6,19.3
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1974-08,993.6,0,0,14.4,0,0,11.9,36.7,0,16,0,25,31.7,18.3
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1974-09,1090.4,0,0,9.4,0,0,57.4,37.2,23.8,169.8,0,20.8,27.5,14
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1974-10,1119.5,0,0,3.9,0,0,12.7,30.6,87.4,48.3,0,17.2,24.3,10.2
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1974-11,1119.5,0,0,-6.7,0,0,7.9,22.8,338.3,12.7,0,10,17.5,2.4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1974-12,1119.5,5,2,-8.3,127,104,11.7,21.7,747.1,22.1,134,5.1,12.6,-2.3
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1975-01,0,1,1,-9.4,25,41,5.3,24.4,1125.3,17.8,56,6.1,13.8,-1.6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1975-02,0,0,0,-5,0,5,9.7,25,1376.6,15.1,5,9.4,17.2,1.6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1975-03,1.4,0,1,-1.1,0,51,3,30,1552.7,4.8,51,12.6,21.2,4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1975-04,20.3,0,0,-0.6,0,0,0,33.3,1659.2,0,0,15.4,24.9,6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1975-05,111,0,0,3.3,0,0,0.5,35,1667.3,0.8,0,21,30.9,11.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1975-06,375.4,0,0,12.2,0,0,0,40.6,1667.3,0,0,27.1,36.9,17.4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1975-07,630.1,0,0,16.1,0,0,18.3,37.8,0,28.3,0,26.6,34.3,18.8
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1975-08,903.7,0,0,14.4,0,0,6.6,40,0,11.5,0,27.2,35.9,18.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1975-09,1035.1,0,0,5.6,0,0,42.9,36.1,11.9,55.4,0,22.3,30.6,14.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1975-10,1056.6,0,0,3.3,0,0,5.8,33.9,50.8,6.3,0,17.8,27.7,7.9
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1975-11,1057.2,0,0,-5,0,0,0,27.8,277.2,0,0,10.8,20.6,1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1975-12,1057.2,0,0,-8.3,0,0,12.4,23.3,636.5,18,0,6.7,15.5,-2.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1976-01,0,1,0,-8.3,25,20,3,20,1028.3,6.6,25,5.7,13.9,-2.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1976-02,0,0,0,-6.7,0,0,7.1,26.7,1228.2,13.2,0,11.4,20.3,2.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1976-03,1.9,0,0,-4.4,0,0,0,29.4,1387.5,0,0,13.3,22.1,4.4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1976-04,39.1,0,0,0,0,0,6.9,33.3,1439.8,7.7,0,17.8,26.7,8.9
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1976-05,130,0,0,6.1,0,0,10.4,36.7,1454.7,18.8,0,20.8,28.9,12.6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1976-06,369.6,0,0,10.6,0,0,4.6,40.6,1454.7,12.8,0,26.3,35.3,17.3
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1976-07,596.6,0,0,16.1,0,0,38.4,37.2,0,80.5,0,25.7,32.6,18.7
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1976-08,833.1,0,0,13.9,0,0,2.5,38.9,0,5.9,0,26,34.6,17.3
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1976-09,928.7,0,0,7.2,0,0,14.5,33.9,4.2,43.2,0,21.4,29,13.8
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1976-10,937.9,0,0,0.6,0,0,11.4,28.3,125.2,30.5,0,14.7,22.2,7.3
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1976-11,937.9,5,4,-17.2,152,104,10.4,24.4,462.9,30.5,322,7.1,14.8,-0.7
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1976-12,937.9,0,1,-7.8,0,51,4.3,18.3,861.7,8.2,51,5.5,13.4,-2.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1977-01,0,0,0,-6.1,0,0,7.9,17.8,1211.3,14.6,0,7.1,13.5,0.6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1977-02,0,0,0,-4.4,0,0,0,25,1487.7,0,0,8.5,17.8,-0.8
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1977-03,0,0,0,-7.8,0,0,4.3,24.4,1751.7,4.3,0,9.8,18.4,1.2
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1977-04,20.7,0,0,-0.6,0,0,1.8,32.2,1830.8,2.4,0,16.4,25.1,7.7
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1977-05,120.8,0,0,6.1,0,0,1,37.2,1833,1.5,0,21.5,30,12.9
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1977-06,395.1,0,0,13.3,0,0,0.5,41.7,1833,1.1,0,27.5,37,18
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1977-07,690.2,0,0,16.1,0,0,5.6,40,0,27.7,0,27.9,36.1,19.6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1977-08,991.4,0,0,18.3,0,0,20.3,39.4,0,34.5,0,28.1,34.9,21.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1977-09,1198.5,0,0,12.2,0,0,3.8,36.7,0,4.1,0,25.2,33.1,17.4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1977-10,1220.3,0,0,5.6,0,0,16.8,32.2,34.2,41.9,0,17.9,25.3,10.6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1977-11,1220.3,0,0,-1.1,0,0,1,26.1,222.8,1.3,0,12.1,20.6,3.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1977-12,1220.3,0,0,-8.9,0,0,6.1,24.4,488.7,6.6,0,9.8,17.2,2.3
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1978-01,0,0,0,-4.4,0,0,5.1,21.7,827.6,11.3,0,7.4,13.8,1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1978-02,0,0,0,-3.9,0,0,6.9,23.3,1079.6,12,0,9.3,15.9,2.7
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1978-03,4.2,0,0,-1.1,0,0,1.8,30.6,1194.9,1.8,0,14.8,22.7,6.8
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1978-04,55.9,0,0,2.8,0,0,0,32.8,1228.3,0,0,18.9,27.2,10.7
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1978-05,215.7,0,0,5,0,0,8.4,37.2,1240.8,14.5,0,23.1,31.2,14.9
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1978-06,521.3,0,0,13.3,0,0,21.6,43.9,1240.8,37.1,0,28.5,37.4,19.6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1978-07,857.8,0,0,18.3,0,0,1,40.6,0,1,0,29.2,36.4,22
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1978-08,1116.2,0,0,15.6,0,0,18.3,37.8,0,55.4,0,26.7,33.3,20.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1978-09,1246.7,0,0,11.1,0,0,34.8,34.4,10,105.2,0,22.4,28.3,16.4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1978-10,1283.4,0,0,3.9,0,0,24.6,33.9,70.9,57.8,0,17.6,25.5,9.6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1978-11,1284.5,0,0,-1.7,0,0,4.6,26.1,225.5,11.7,0,13.2,19.5,6.9
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1978-12,1284.5,0,0,-10.6,0,0,4.8,22.2,577.1,11.9,0,7,13.5,0.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1979-01,0,0,0,-9.4,0,0,7.6,16.1,989.9,19.6,0,5,11,-0.9
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1979-02,0,0,1,-5,0,30,12.4,25.6,1269,17.2,30,8.4,16.1,0.6
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1979-03,0,0,0,-3.3,0,0,0,26.7,1474.4,0,0,11.7,20.7,2.7
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1979-04,44.8,0,0,-2.2,0,0,7.1,33.3,1542.3,7.1,0,17.6,27.2,7.9
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1979-05,146.9,0,0,5.6,0,0,2.8,36.1,1557.6,6.2,0,21.1,29.8,12.5
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1979-06,371,0,0,8.9,0,0,0.5,41.7,1558.1,0.8,0,25.8,35.2,16.4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1979-07,716,0,0,13.9,0,0,10.4,44.4,0,24.9,0,29.5,37.8,21.1
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1979-08,952.2,0,0,15,0,0,19.3,37.2,0,54.9,0,25.9,33.5,18.4
USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",1979-09,1119.7,0,0,11.1,0,0,6.6,38.3,14.1,10.4,0,23.4,32.1,14.8
