manifest_id,manifest_label,thumbnail_id
https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.010.json,"Beggar with Dog, from Les Gueux (The Beggars), a series of 25 etchings","https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1956%2F1956.010.jpg/full/!200,200/0/default.jpg"
https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.011.json,"Beggar Woman Holding Coins, from Les Gueux (The Beggars), a series of 25 etchings","https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1956%2F1956.011.jpg/full/!200,200/0/default.jpg"
https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.008.json,"Beggar Woman with a Bowl, from Les Gueux (The Beggars), a series of 25 etchings","https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1956%2F1956.008.jpg/full/!200,200/0/default.jpg"
https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.009.json,"Corpulent Beggar with Empty Cap, plate 21, from Les Gueux (The Beggars), a series of 25 etchings","https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1956%2F1956.009.jpg/full/!200,200/0/default.jpg"
