wikidataId,name,universe,company,nemesis
http://www.wikidata.org/entity/Q30880181,Damien Darhk,Arrowverse,Arrowverse,
http://www.wikidata.org/entity/Q1640011,Aang,World of Avatar,Avitar,
http://www.wikidata.org/entity/Q1758871,Katara,World of Avatar,Avitar,
http://www.wikidata.org/entity/Q2060477,Sokka,World of Avatar,Avitar,
http://www.wikidata.org/entity/Q755181,Byakuya Kuchiki,Bleach universe,Bleach,
http://www.wikidata.org/entity/Q719114,Ichigo Kurosaki,Bleach universe,Bleach,
http://www.wikidata.org/entity/Q498184,Orihime Inoue,Bleach universe,Bleach,
http://www.wikidata.org/entity/Q479308,Renji Abarai,Bleach universe,Bleach,
http://www.wikidata.org/entity/Q554163,Sōsuke Aizen,Bleach universe,Bleach,
http://www.wikidata.org/entity/Q2549225,Tetsuzaemon Iba,Bleach universe,Bleach,
http://www.wikidata.org/entity/Q845059,Tōshirō Hitsugaya,Bleach universe,Bleach,
http://www.wikidata.org/entity/Q629768,Yasutora Sado,Bleach universe,Bleach,
http://www.wikidata.org/entity/Q6810961,Melaka Fray,Buffyverse,Buffyverse,
http://www.wikidata.org/entity/Q3614733,Yayoi Aoba,Captain Tsubasa,Captain Tsubasa,
http://www.wikidata.org/entity/Q1923284,Daphne Blake,Scooby Doo,CBS,
http://www.wikidata.org/entity/Q901323,Scooby-Doo,Scooby Doo,CBS,
http://www.wikidata.org/entity/Q929855,Velma Dinkley,Scooby Doo,CBS,
http://www.wikidata.org/entity/Q848673,Shaggy Rogers,Scooby-Doo,CBS,
http://www.wikidata.org/entity/Q6134747,James Gordon, Jr.,DC,
http://www.wikidata.org/entity/Q1773524,Shade, the Changing Man,DC,
http://www.wikidata.org/entity/Q3526078,Peter Cannon, Thunderbolt,DC,
http://www.wikidata.org/entity/Q3547709,Andrea Beaumont,DC animated universe,DC,
http://www.wikidata.org/entity/Q2339663,Harvey Bullock,DC animated universe,DC,
http://www.wikidata.org/entity/Q7303892,Red Claw,DC animated universe,DC,
http://www.wikidata.org/entity/Q3850003,Martha Kent,DC Extended Universe,DC,
http://www.wikidata.org/entity/Q4643057,#711,DC Universe,DC,
http://www.wikidata.org/entity/Q55778947,Aaron Cash,DC Universe,DC,
http://www.wikidata.org/entity/Q3544067,Abattoir,DC Universe,DC,
http://www.wikidata.org/entity/Q4664465,Abby Holland,DC Universe,DC,
http://www.wikidata.org/entity/Q772660,Abin Sur,DC Universe,DC,
http://www.wikidata.org/entity/Q4668071,Able Crown,DC Universe,DC,
http://www.wikidata.org/entity/Q1771387,Abra Kadabra,DC Universe,DC,
http://www.wikidata.org/entity/Q4673039,Ace of Spades,DC Universe,DC,
http://www.wikidata.org/entity/Q2245825,Ace the Bat-Hound,DC Universe,DC,
http://www.wikidata.org/entity/Q4675064,Acrata,DC Universe,DC,
http://www.wikidata.org/entity/Q95158,Adam Strange,DC Universe,DC,
http://www.wikidata.org/entity/Q4687556,Aegeus,DC Universe,DC,
http://www.wikidata.org/entity/Q4691168,Agamemno,DC Universe,DC,
http://www.wikidata.org/entity/Q4692068,Agent Axis,DC Universe,DC,
http://www.wikidata.org/entity/Q3606423,Agent Liberty,DC Universe,DC,
http://www.wikidata.org/entity/Q4698262,Air Wave,DC Universe,DC,
http://www.wikidata.org/entity/Q1839954,Alan Scott,DC Universe,DC,
http://www.wikidata.org/entity/Q211552,Albert Rothstein,DC Universe,DC,
http://www.wikidata.org/entity/Q3019763,Alberto Falcone,DC Universe,DC,
http://www.wikidata.org/entity/Q54422296,Alec Holland,DC Universe,DC,
http://www.wikidata.org/entity/Q1982474,Alexander Luthor Jr.,DC Universe,DC,
http://www.wikidata.org/entity/Q4720862,Alexandre LeRoi,DC Universe,DC,
http://www.wikidata.org/entity/Q159051,Alfred Pennyworth,DC Universe,DC,
http://www.wikidata.org/entity/Q3612529,Alley-Kat-Abra,DC Universe,DC,
http://www.wikidata.org/entity/Q4734970,Alpha,DC Universe,DC,
http://www.wikidata.org/entity/Q4735003,Alpha Centurion,DC Universe,DC,
http://www.wikidata.org/entity/Q18237447,Alura In-Ze,DC Universe,DC,
http://www.wikidata.org/entity/Q3613528,Amadeus Arkham,DC Universe,DC,
http://www.wikidata.org/entity/Q1994660,Amanda Waller,DC Universe,DC,
http://www.wikidata.org/entity/Q3613742,Amazing-Man,DC Universe,DC,
http://www.wikidata.org/entity/Q268464,Amazo,DC Universe,DC,
http://www.wikidata.org/entity/Q460125,Ambush Bug,DC Universe,DC,
http://www.wikidata.org/entity/Q58203056,Amenadiel,DC Universe,DC,
http://www.wikidata.org/entity/Q470327,Amethyst,DC Universe,DC,
http://www.wikidata.org/entity/Q1771392,Amon Sur,DC Universe,DC,
http://www.wikidata.org/entity/Q772104,Amos Fortune,DC Universe,DC,
http://www.wikidata.org/entity/Q2407617,Amygdala,DC Universe,DC,
http://www.wikidata.org/entity/Q486441,Anarky,DC Universe,DC,
http://www.wikidata.org/entity/Q18148643,Angle Man,DC Universe,DC,
http://www.wikidata.org/entity/Q2919030,Anima,DC Universe,DC,
http://www.wikidata.org/entity/Q547391,Animal Man,DC Universe,DC,
http://www.wikidata.org/entity/Q4764738,Animal-Vegetable-Mineral Man,DC Universe,DC,
http://www.wikidata.org/entity/Q4767007,Anna Fortune,DC Universe,DC,
http://www.wikidata.org/entity/Q9615968,Annihilator,DC Universe,DC,
http://www.wikidata.org/entity/Q4770848,Ant,DC Universe,DC,
http://www.wikidata.org/entity/Q4770886,Antaeus,DC Universe,DC,
http://www.wikidata.org/entity/Q4772974,Anthony Lupus,DC Universe,DC,
http://www.wikidata.org/entity/Q2426197,Anti-Monitor,DC Universe,DC,
http://www.wikidata.org/entity/Q2904220,Antiope,DC Universe,DC,
http://www.wikidata.org/entity/Q4775653,Anton Arcane,DC Universe,DC,
http://www.wikidata.org/entity/Q4778904,Apache Chief,DC Universe,DC,
http://www.wikidata.org/entity/Q30602565,Aphrodite,DC Universe,DC,
http://www.wikidata.org/entity/Q53672421,Apollo,DC Universe,DC,
http://www.wikidata.org/entity/Q4782680,Aquagirl,DC Universe,DC,
http://www.wikidata.org/entity/Q4782681,Aqualad,DC Universe,DC,
http://www.wikidata.org/entity/Q623059,Aquaman,DC Universe,DC,
http://www.wikidata.org/entity/Q4782763,Aquarius,DC Universe,DC,
http://www.wikidata.org/entity/Q19570867,Aquawoman,DC Universe,DC,
http://www.wikidata.org/entity/Q4783789,Arak,DC Universe,DC,
http://www.wikidata.org/entity/Q4787407,Arclight,DC Universe,DC,
http://www.wikidata.org/entity/Q2426111,Ares,DC Universe,DC,
http://www.wikidata.org/entity/Q4789253,Argent,DC Universe,DC,
http://www.wikidata.org/entity/Q4789779,Argus,DC Universe,DC,
http://www.wikidata.org/entity/Q4790754,Arion,DC Universe,DC,
http://www.wikidata.org/entity/Q2894908,Arisia Rrab,DC Universe,DC,
http://www.wikidata.org/entity/Q19866817,Arkham Knight,DC Universe,DC,
http://www.wikidata.org/entity/Q4792000,Arkillo,DC Universe,DC,
http://www.wikidata.org/entity/Q4792458,Arm Fall Off Boy,DC Universe,DC,
http://www.wikidata.org/entity/Q2813801,Arnold Flass,DC Universe,DC,
http://www.wikidata.org/entity/Q3544504,Arrowette,DC Universe,DC,
http://www.wikidata.org/entity/Q46996368,Artemis,DC Universe,DC,
http://www.wikidata.org/entity/Q28401111,Artemis Crock,DC Universe,DC,
http://www.wikidata.org/entity/Q1822884,Artemis of Bana-Mighdall,DC Universe,DC,
http://www.wikidata.org/entity/Q4797510,Artemiz,DC Universe,DC,
http://www.wikidata.org/entity/Q60034757,Arthur Joseph Curry,DC Universe,DC,
http://www.wikidata.org/entity/Q4802155,Aruna,DC Universe,DC,
http://www.wikidata.org/entity/Q3547688,Asmodel,DC Universe,DC,
http://www.wikidata.org/entity/Q30610860,Athena,DC Universe,DC,
http://www.wikidata.org/entity/Q59913640,Atlan,DC Universe,DC,
http://www.wikidata.org/entity/Q54670249,Atlanna,DC Universe,DC,
http://www.wikidata.org/entity/Q3628247,Atlas (DC Comics),DC Universe,DC,
http://www.wikidata.org/entity/Q1090242,Atmos,DC Universe,DC,
http://www.wikidata.org/entity/Q1607053,Atom,DC Universe,DC,
http://www.wikidata.org/entity/Q3545011,Atomic Knight,DC Universe,DC,
http://www.wikidata.org/entity/Q3543409,Atomic Skull,DC Universe,DC,
http://www.wikidata.org/entity/Q2398933,Atrocitus,DC Universe,DC,
http://www.wikidata.org/entity/Q4819034,Auberon,DC Universe,DC,
http://www.wikidata.org/entity/Q762480,Aurakles,DC Universe,DC,
http://www.wikidata.org/entity/Q16949435,Auron,DC Universe,DC,
http://www.wikidata.org/entity/Q17985697,Aya,DC Universe,DC,
http://www.wikidata.org/entity/Q3631375,Ayla Ranzz,DC Universe,DC,
http://www.wikidata.org/entity/Q4832300,Azazel,DC Universe,DC,
http://www.wikidata.org/entity/Q794106,Azrael,DC Universe,DC,
http://www.wikidata.org/entity/Q648062,Aztek,DC Universe,DC,
http://www.wikidata.org/entity/Q794963,B'wana Beast,DC Universe,DC,
http://www.wikidata.org/entity/Q13512245,Baby Wildebeest,DC Universe,DC,
http://www.wikidata.org/entity/Q4840426,Bad Samaritan,DC Universe,DC,
http://www.wikidata.org/entity/Q158940,Bane,DC Universe,DC,
http://www.wikidata.org/entity/Q194705,Barbara Gordon,DC Universe,DC,
http://www.wikidata.org/entity/Q4862153,Baron Bedlam,DC Universe,DC,
http://www.wikidata.org/entity/Q4862172,Baron Blitzkrieg,DC Universe,DC,
http://www.wikidata.org/entity/Q18643802,Baronesa Paula von Gunther,DC Universe,DC,
http://www.wikidata.org/entity/Q19867060,Bat Cow,DC Universe,DC,
http://www.wikidata.org/entity/Q753713,Batgirl,DC Universe,DC,
http://www.wikidata.org/entity/Q2695156,Batman,DC Universe,DC,
http://www.wikidata.org/entity/Q4869670,Battalion,DC Universe,DC,
http://www.wikidata.org/entity/Q4873378,Batwing,DC Universe,DC,
http://www.wikidata.org/entity/Q2469992,Batwoman,DC Universe,DC,
http://www.wikidata.org/entity/Q2604987,Batzarro,DC Universe,DC,
http://www.wikidata.org/entity/Q575227,Beast Boy,DC Universe,DC,
http://www.wikidata.org/entity/Q4879762,Beefeater,DC Universe,DC,
http://www.wikidata.org/entity/Q4881639,Bekka,DC Universe,DC,
http://www.wikidata.org/entity/Q4884951,Belyllioth,DC Universe,DC,
http://www.wikidata.org/entity/Q2896835,Beowulf (DC Comics),DC Universe,DC,
http://www.wikidata.org/entity/Q3638465,Beppo,DC Universe,DC,
http://www.wikidata.org/entity/Q4578291,Bernadeth,DC Universe,DC,
http://www.wikidata.org/entity/Q2721145,Bette Kane,DC Universe,DC,
http://www.wikidata.org/entity/Q3639188,Betty Clawman,DC Universe,DC,
http://www.wikidata.org/entity/Q4902979,Bibbo Bibbowski,DC Universe,DC,
http://www.wikidata.org/entity/Q2723865,Big Barda,DC Universe,DC,
http://www.wikidata.org/entity/Q3549171,Big Sir,DC Universe,DC,
http://www.wikidata.org/entity/Q3640602,Bizarra,DC Universe,DC,
http://www.wikidata.org/entity/Q59641,Bizarro,DC Universe,DC,
http://www.wikidata.org/entity/Q391161,Black Adam,DC Universe,DC,
http://www.wikidata.org/entity/Q4920256,Black Alice,DC Universe,DC,
http://www.wikidata.org/entity/Q4920358,Black Beetle,DC Universe,DC,
http://www.wikidata.org/entity/Q599124,Black Canary,DC Universe,DC,
http://www.wikidata.org/entity/Q1650135,Black Condor,DC Universe,DC,
http://www.wikidata.org/entity/Q14621039,Black Flash,DC Universe,DC,
http://www.wikidata.org/entity/Q2905530,Black Hand,DC Universe,DC,
http://www.wikidata.org/entity/Q751117,Black Lightning,DC Universe,DC,
http://www.wikidata.org/entity/Q2538991,Black Manta,DC Universe,DC,
http://www.wikidata.org/entity/Q2321516,Black Mask,DC Universe,DC,
http://www.wikidata.org/entity/Q4921255,Black Mass,DC Universe,DC,
http://www.wikidata.org/entity/Q3476676,Black Orchid,DC Universe,DC,
http://www.wikidata.org/entity/Q4921469,Black Pirate,DC Universe,DC,
http://www.wikidata.org/entity/Q465458,Black Spider,DC Universe,DC,
http://www.wikidata.org/entity/Q4922014,Black Thorn,DC Universe,DC,
http://www.wikidata.org/entity/Q4922117,Black Vulcan,DC Universe,DC,
http://www.wikidata.org/entity/Q3544061,Black Zero,DC Universe,DC,
http://www.wikidata.org/entity/Q16952129,Blackbriar Thorn,DC Universe,DC,
http://www.wikidata.org/entity/Q643208,Blackfire,DC Universe,DC,
http://www.wikidata.org/entity/Q2606017,Blackhawk,DC Universe,DC,
http://www.wikidata.org/entity/Q3549379,Blacksmith,DC Universe,DC,
http://www.wikidata.org/entity/Q61014787,Blaze,DC Universe,DC,
http://www.wikidata.org/entity/Q3640938,Blight,DC Universe,DC,
http://www.wikidata.org/entity/Q3549749,Blockbuster,DC Universe,DC,
http://www.wikidata.org/entity/Q761881,Blok,DC Universe,DC,
http://www.wikidata.org/entity/Q4928009,Bloodsport,DC Universe,DC,
http://www.wikidata.org/entity/Q646715,Bloodwynd,DC Universe,DC,
http://www.wikidata.org/entity/Q4928075,Bloody Mary,DC Universe,DC,
http://www.wikidata.org/entity/Q1765094,Blue Beetle,DC Universe,DC,
http://www.wikidata.org/entity/Q677330,Blue Devil,DC Universe,DC,
http://www.wikidata.org/entity/Q3641161,Blue Jay,DC Universe,DC,
http://www.wikidata.org/entity/Q4929957,Blue Tracer,DC Universe,DC,
http://www.wikidata.org/entity/Q16952400,Bluebird,DC Universe,DC,
http://www.wikidata.org/entity/Q3549327,Body Doubles,DC Universe,DC,
http://www.wikidata.org/entity/Q3549245,Bolt,DC Universe,DC,
http://www.wikidata.org/entity/Q385075,Boodikka,DC Universe,DC,
http://www.wikidata.org/entity/Q391201,Booster Gold,DC Universe,DC,
http://www.wikidata.org/entity/Q4945578,Bork,DC Universe,DC,
http://www.wikidata.org/entity/Q2922175,Bouncing Boy,DC Universe,DC,
http://www.wikidata.org/entity/Q3643317,Bozo the Iron Man,DC Universe,DC,
http://www.wikidata.org/entity/Q2946942,Brain,DC Universe,DC,
http://www.wikidata.org/entity/Q4955791,Brain Storm,DC Universe,DC,
http://www.wikidata.org/entity/Q592909,Brainiac,DC Universe,DC,
http://www.wikidata.org/entity/Q4955898,Brainiac 4,DC Universe,DC,
http://www.wikidata.org/entity/Q1994978,Brainiac 5,DC Universe,DC,
http://www.wikidata.org/entity/Q4955961,Brainwave,DC Universe,DC,
http://www.wikidata.org/entity/Q4959094,Breach,DC Universe,DC,
http://www.wikidata.org/entity/Q4965879,Brick,DC Universe,DC,
http://www.wikidata.org/entity/Q3545359,Bronze Tiger,DC Universe,DC,
http://www.wikidata.org/entity/Q2426136,Brother Blood,DC Universe,DC,
http://www.wikidata.org/entity/Q4975545,Brother Power the Geek,DC Universe,DC,
http://www.wikidata.org/entity/Q3645503,Bruce Wayne,DC Universe,DC,
http://www.wikidata.org/entity/Q4979293,Bruno Mannheim,DC Universe,DC,
http://www.wikidata.org/entity/Q4979850,Brutale,DC Universe,DC,
http://www.wikidata.org/entity/Q4986053,Bug-Eyed Bandit,DC Universe,DC,
http://www.wikidata.org/entity/Q3545058,Bulleteer,DC Universe,DC,
http://www.wikidata.org/entity/Q3646864,Bulletman and Bulletgirl,DC Universe,DC,
http://www.wikidata.org/entity/Q2893593,Bumblebee,DC Universe,DC,
http://www.wikidata.org/entity/Q16954514,Bunker,DC Universe,DC,
http://www.wikidata.org/entity/Q2908810,Bushido,DC Universe,DC,
http://www.wikidata.org/entity/Q3647555,Bushmaster,DC Universe,DC,
http://www.wikidata.org/entity/Q3543850,Byth,DC Universe,DC,
http://www.wikidata.org/entity/Q3547395,Cadre,DC Universe,DC,
http://www.wikidata.org/entity/Q3649955,Caitlin Fairchild,DC Universe,DC,
http://www.wikidata.org/entity/Q21119514,Caitlin Snow,DC Universe,DC,
http://www.wikidata.org/entity/Q2584238,Calendar Man,DC Universe,DC,
http://www.wikidata.org/entity/Q5031969,Candlemaker,DC Universe,DC,
http://www.wikidata.org/entity/Q514912,Captain Atom,DC Universe,DC,
http://www.wikidata.org/entity/Q2568066,Captain Boomerang,DC Universe,DC,
http://www.wikidata.org/entity/Q3656907,Captain Carrot,DC Universe,DC,
http://www.wikidata.org/entity/Q717106,Captain Cold,DC Universe,DC,
http://www.wikidata.org/entity/Q834308,Captain Comet,DC Universe,DC,
http://www.wikidata.org/entity/Q534153,Captain Marvel,DC Universe,DC,
http://www.wikidata.org/entity/Q1035112,Captain Marvel Jr.,DC Universe,DC,
http://www.wikidata.org/entity/Q3656931,Captain Metropolis,DC Universe,DC,
http://www.wikidata.org/entity/Q2734610,Captain Nazi,DC Universe,DC,
http://www.wikidata.org/entity/Q3544000,Captain Stingaree,DC Universe,DC,
http://www.wikidata.org/entity/Q5036833,Captain Triumph,DC Universe,DC,
http://www.wikidata.org/entity/Q5036871,Captain Wonder,DC Universe,DC,
http://www.wikidata.org/entity/Q5037712,Carapax,DC Universe,DC,
http://www.wikidata.org/entity/Q2663956,Carmine Falcone,DC Universe,DC,
http://www.wikidata.org/entity/Q2567539,Carol Ferris,DC Universe,DC,
http://www.wikidata.org/entity/Q2940247,Carrie Kelley,DC Universe,DC,
http://www.wikidata.org/entity/Q427647,Cassandra Cain,DC Universe,DC,
http://www.wikidata.org/entity/Q1051215,Catman,DC Universe,DC,
http://www.wikidata.org/entity/Q3663634,Catspaw,DC Universe,DC,
http://www.wikidata.org/entity/Q158952,Catwoman,DC Universe,DC,Batman
http://www.wikidata.org/entity/Q5054764,Cavalier,DC Universe,DC,
http://www.wikidata.org/entity/Q5058446,Celsius,DC Universe,DC,
http://www.wikidata.org/entity/Q5062765,Centrix,DC Universe,DC,
http://www.wikidata.org/entity/Q3665687,Ch'p,DC Universe,DC,
http://www.wikidata.org/entity/Q16961026,Chantinelle,DC Universe,DC,
http://www.wikidata.org/entity/Q42911161,Charon,DC Universe,DC,
http://www.wikidata.org/entity/Q5087024,Chas Chandler,DC Universe,DC,
http://www.wikidata.org/entity/Q48781831,Chay-Ara,DC Universe,DC,
http://www.wikidata.org/entity/Q2620997,Cheetah,DC Universe,DC,
http://www.wikidata.org/entity/Q3667083,Chemical King,DC Universe,DC,
http://www.wikidata.org/entity/Q3543326,Chemo,DC Universe,DC,
http://www.wikidata.org/entity/Q3551444,Cheshire,DC Universe,DC,
http://www.wikidata.org/entity/Q5093373,Chessure,DC Universe,DC,
http://www.wikidata.org/entity/Q5096653,Chief,DC Universe,DC,
http://www.wikidata.org/entity/Q16201043,China White,DC Universe,DC,
http://www.wikidata.org/entity/Q860895,Chloe Sullivan,DC Universe,DC,
http://www.wikidata.org/entity/Q3675292,Chlorophyll Kid,DC Universe,DC,
http://www.wikidata.org/entity/Q5107095,Chris Kent,DC Universe,DC,
http://www.wikidata.org/entity/Q5107060,Chris KL-99,DC Universe,DC,
http://www.wikidata.org/entity/Q5113709,Chroma,DC Universe,DC,
http://www.wikidata.org/entity/Q5114253,Chronos,DC Universe,DC,
http://www.wikidata.org/entity/Q3545050,Cicada,DC Universe,DC,
http://www.wikidata.org/entity/Q5120419,Cinderblock,DC Universe,DC,
http://www.wikidata.org/entity/Q1092536,Cinnamon,DC Universe,DC,
http://www.wikidata.org/entity/Q3545348,Circe,DC Universe,DC,
http://www.wikidata.org/entity/Q774772,Clark Kent,DC Universe,DC,
http://www.wikidata.org/entity/Q867810,Clark Kent,DC Universe,DC,
http://www.wikidata.org/entity/Q5129771,Claw the Unconquered,DC Universe,DC,
http://www.wikidata.org/entity/Q5129784,Clawster,DC Universe,DC,
http://www.wikidata.org/entity/Q551747,Clayface,DC Universe,DC,
http://www.wikidata.org/entity/Q5134775,Clock,DC Universe,DC,
http://www.wikidata.org/entity/Q1985737,Cluemaster,DC Universe,DC,
http://www.wikidata.org/entity/Q5137660,Coagula,DC Universe,DC,
http://www.wikidata.org/entity/Q3545014,Cobalt Blue,DC Universe,DC,
http://www.wikidata.org/entity/Q3877916,Codename: Assassin,DC Universe,DC,
http://www.wikidata.org/entity/Q3683592,Color Kid,DC Universe,DC,
http://www.wikidata.org/entity/Q2591461,Comedian,DC Universe,DC,
http://www.wikidata.org/entity/Q3684317,Comet Queen,DC Universe,DC,
http://www.wikidata.org/entity/Q1771578,Commander Steel,DC Universe,DC,
http://www.wikidata.org/entity/Q1650104,Composite Superman,DC Universe,DC,
http://www.wikidata.org/entity/Q305445,Computo,DC Universe,DC,
http://www.wikidata.org/entity/Q2088645,Computo,DC Universe,DC,
http://www.wikidata.org/entity/Q18343032,Condiment King,DC Universe,DC,
http://www.wikidata.org/entity/Q3545405,Conduit,DC Universe,DC,
http://www.wikidata.org/entity/Q9851777,Conner Kent,DC Universe,DC,
http://www.wikidata.org/entity/Q2892235,Constantine Drakon,DC Universe,DC,
http://www.wikidata.org/entity/Q5164393,Construct,DC Universe,DC,
http://www.wikidata.org/entity/Q2426182,Copperhead,DC Universe,DC,
http://www.wikidata.org/entity/Q3545673,Cornelius Stirk,DC Universe,DC,
http://www.wikidata.org/entity/Q2998274,Cosmic Boy,DC Universe,DC,
http://www.wikidata.org/entity/Q3544970,Cosmic King,DC Universe,DC,
http://www.wikidata.org/entity/Q796476,Count Vertigo,DC Universe,DC,
http://www.wikidata.org/entity/Q1513887,Courtney Whitmore,DC Universe,DC,
http://www.wikidata.org/entity/Q3814072,Crazy Jane,DC Universe,DC,
http://www.wikidata.org/entity/Q5184227,Creote,DC Universe,DC,
http://www.wikidata.org/entity/Q5185189,Crime Doctor,DC Universe,DC,
http://www.wikidata.org/entity/Q5185505,Crimesmith,DC Universe,DC,
http://www.wikidata.org/entity/Q538250,Crimson Avenger,DC Universe,DC,
http://www.wikidata.org/entity/Q3545045,Crimson Avenger,DC Universe,DC,
http://www.wikidata.org/entity/Q3545371,Crimson Fox,DC Universe,DC,
http://www.wikidata.org/entity/Q3697338,Crispus Allen,DC Universe,DC,
http://www.wikidata.org/entity/Q52093120,Cronus,DC Universe,DC,
http://www.wikidata.org/entity/Q5189142,Crowbar,DC Universe,DC,
http://www.wikidata.org/entity/Q5194499,Cupid,DC Universe,DC,
http://www.wikidata.org/entity/Q3699584,Curaré,DC Universe,DC,
http://www.wikidata.org/entity/Q2466726,Cyborg,DC Universe,DC,
http://www.wikidata.org/entity/Q3545417,Cyborgirl,DC Universe,DC,
http://www.wikidata.org/entity/Q3699842,Cyclone,DC Universe,DC,
http://www.wikidata.org/entity/Q3545882,Cyclotron,DC Universe,DC,
http://www.wikidata.org/entity/Q16385381,Cypher,DC Universe,DC,
http://www.wikidata.org/entity/Q3545888,Dabney Donovan,DC Universe,DC,
http://www.wikidata.org/entity/Q17022031,Daisy Watkins,DC Universe,DC,
http://www.wikidata.org/entity/Q449149,Damage,DC Universe,DC,
http://www.wikidata.org/entity/Q660695,Damian Wayne,DC Universe,DC,
http://www.wikidata.org/entity/Q55608923,Dan Garret,DC Universe,DC,
http://www.wikidata.org/entity/Q3545635,Dan the Dyna-Mite,DC Universe,DC,
http://www.wikidata.org/entity/Q3701411,Dana Tan,DC Universe,DC,
http://www.wikidata.org/entity/Q6640577,Daniel Hall,DC Universe,DC,
http://www.wikidata.org/entity/Q30919260,Daniel West,DC Universe,DC,
http://www.wikidata.org/entity/Q3543498,Dark Angel,DC Universe,DC,
http://www.wikidata.org/entity/Q16201122,Dark Ranger,DC Universe,DC,
http://www.wikidata.org/entity/Q430698,Darkseid,DC Universe,DC,
http://www.wikidata.org/entity/Q5225992,Darwin Jones,DC Universe,DC,
http://www.wikidata.org/entity/Q512437,David Cain,DC Universe,DC,
http://www.wikidata.org/entity/Q5234329,David Graves,DC Universe,DC,
http://www.wikidata.org/entity/Q17104523,David Singh,DC Universe,DC,
http://www.wikidata.org/entity/Q50389784,Davis Bloome,DC Universe,DC,
http://www.wikidata.org/entity/Q54195805,Dawn Allen,DC Universe,DC,
http://www.wikidata.org/entity/Q3703798,Dawnstar,DC Universe,DC,
http://www.wikidata.org/entity/Q5245585,Deadline,DC Universe,DC,
http://www.wikidata.org/entity/Q1180945,Deadman,DC Universe,DC,
http://www.wikidata.org/entity/Q511769,Deadshot,DC Universe,DC,
http://www.wikidata.org/entity/Q303587,Death,DC Universe,DC,
http://www.wikidata.org/entity/Q5247667,Deathbolt,DC Universe,DC,
http://www.wikidata.org/entity/Q1181328,Deathstroke,DC Universe,DC,
http://www.wikidata.org/entity/Q5248825,Decay,DC Universe,DC,
http://www.wikidata.org/entity/Q5252442,Deimos,DC Universe,DC,
http://www.wikidata.org/entity/Q1639817,Derek Powers,DC Universe,DC,
http://www.wikidata.org/entity/Q1627300,Desaad,DC Universe,DC,
http://www.wikidata.org/entity/Q3024568,Despero,DC Universe,DC,
http://www.wikidata.org/entity/Q2084053,Destiny,DC Universe,DC,
http://www.wikidata.org/entity/Q1201100,Detective Chimp,DC Universe,DC,
http://www.wikidata.org/entity/Q2088654,Dev-Em,DC Universe,DC,
http://www.wikidata.org/entity/Q3706302,Devilance,DC Universe,DC,
http://www.wikidata.org/entity/Q3706314,Devlin O'Ryan,DC Universe,DC,
http://www.wikidata.org/entity/Q5269209,Dharma,DC Universe,DC,
http://www.wikidata.org/entity/Q5271277,Diana Prince,DC Universe,DC,
http://www.wikidata.org/entity/Q660051,Dick Grayson,DC Universe,DC,
http://www.wikidata.org/entity/Q5278121,Ding Dong Daddy,DC Universe,DC,
http://www.wikidata.org/entity/Q3546454,Disruptor,DC Universe,DC,
http://www.wikidata.org/entity/Q1771356,Doctor Alchemy,DC Universe,DC,
http://www.wikidata.org/entity/Q3714509,Doctor Bedlam,DC Universe,DC,
http://www.wikidata.org/entity/Q5287303,Doctor Cyber,DC Universe,DC,
http://www.wikidata.org/entity/Q5240531,Doctor Death,DC Universe,DC,
http://www.wikidata.org/entity/Q262841,Doctor Destiny,DC Universe,DC,
http://www.wikidata.org/entity/Q5287310,Doctor Diehard,DC Universe,DC,
http://www.wikidata.org/entity/Q5287319,Doctor Double X,DC Universe,DC,
http://www.wikidata.org/entity/Q1233853,Doctor Fate,DC Universe,DC,
http://www.wikidata.org/entity/Q3712442,Doctor Impossible,DC Universe,DC,
http://www.wikidata.org/entity/Q3545378,Doctor Light,DC Universe,DC,
http://www.wikidata.org/entity/Q2519257,Doctor Manhattan,DC Universe,DC,
http://www.wikidata.org/entity/Q2624722,Doctor Mid-Nite,DC Universe,DC,
http://www.wikidata.org/entity/Q3545593,Doctor Mist,DC Universe,DC,
http://www.wikidata.org/entity/Q3547995,Doctor Moon,DC Universe,DC,
http://www.wikidata.org/entity/Q1233864,Doctor Occult,DC Universe,DC,
http://www.wikidata.org/entity/Q2425646,Doctor Phosphorus,DC Universe,DC,
http://www.wikidata.org/entity/Q12963444,Doctor Poison,DC Universe,DC,
http://www.wikidata.org/entity/Q945263,Doctor Polaris,DC Universe,DC,
http://www.wikidata.org/entity/Q5287377,Doctor Psycho,DC Universe,DC,
http://www.wikidata.org/entity/Q3543269,Doctor Sivana,DC Universe,DC,
http://www.wikidata.org/entity/Q5287389,Doctor Spectro,DC Universe,DC,
http://www.wikidata.org/entity/Q17104938,Doctor Thirteen,DC Universe,DC,
http://www.wikidata.org/entity/Q3546462,Doctor Ub'x,DC Universe,DC,
http://www.wikidata.org/entity/Q3712562,Doiby Dickles,DC Universe,DC,
http://www.wikidata.org/entity/Q5289176,Doll Girl,DC Universe,DC,
http://www.wikidata.org/entity/Q19931195,Dollar Bill,DC Universe,DC,
http://www.wikidata.org/entity/Q5289286,Dollmaker (comics),DC Universe,DC,
http://www.wikidata.org/entity/Q5289606,Dolphin,DC Universe,DC,
http://www.wikidata.org/entity/Q54195902,Don Allen,DC Universe,DC,
http://www.wikidata.org/entity/Q3713898,Donna Troy,DC Universe,DC,
